sample_id,traj_id,k,x1,x2,u_bound,gamma,u,k1,k2,q11,q12,q22,y1,y2,x1_next,x2_next,solve_time
0,0,0,-1.2017215325104018,-0.4263789868078006,1.850146586178358,76.55782075492773,1.7791604483295798,-1.4097401526283493,-0.19945952850140847,1.8150045624912332,-0.5591207722262657,3.2775820075587347,-2.447162843343947,0.13447004092357137,-1.2443594311911819,0.09738202860275787,0.2973661422729492
1,0,1,-1.2443594311911819,0.09738202860275787,1.850146586178358,63.42078455436104,1.8489574212606124,-1.4986107822141685,-0.16279224719224622,1.6033592914476889,-0.5313500475269585,3.072368458881922,-2.316311853644156,0.2961291447299445,-1.2346212283309062,0.155251151913486,0.05947303771972656
