sample_id,traj_id,k,x1,x2,u_bound,gamma,u,k1,k2,q11,q12,q22,y1,y2,x1_next,x2_next,solve_time
300,6,0,0.03418771213700125,0.04261933036366275,1.8312718697073918,0.14264637569223065,-0.8255974080157138,-19.787484520528228,-3.4986139397360523,0.013930170167008572,-0.03242033045688218,0.1951025534383196,-0.16221680648070896,-0.04107172607143682,0.038449645173367526,-0.0607125829744704,0.07570862770080566
301,6,1,0.038449645173367526,-0.0607125829744704,1.8312718697073918,0.14264637638489389,-0.5484142380951107,-19.787567221510713,-3.4986273027693895,0.013930079287996238,-0.03242032403293855,0.19510310589840815,-0.1622157494859302,-0.04107371200634752,0.032378386875920484,-0.04923145883553226,0.08637452125549316
302,6,2,0.032378386875920484,-0.04923145883553226,1.8312718697073918,0.14264637635329752,-0.46844693841587454,-19.78756569078058,-3.498627156841342,0.01393008131231706,-0.03242032534554511,0.1951030975510172,-0.16221576835783294,-0.04107367798440168,0.027455240992367257,-0.04178991993688256,0.07184672355651855
303,6,3,0.027455240992367257,-0.04178991993688256,1.8312718697073918,0.14264637633142227,-0.39706501041169673,-19.787564561907054,-3.498627025567693,0.013930082736939867,-0.03242032614552752,0.19510309183668126,-0.16221578227944305,-0.041073653148919614,0.023276248998679,-0.03542800831308879,0.06820154190063477
304,6,4,0.023276248998679,-0.03542800831308879,1.8312718697073918,0.1426463763161902,-0.3366308770652595,-19.78756373093886,-3.498626914556476,0.013930083748674823,-0.03242032667630221,0.19510308825119707,-0.1622157924657945,-0.04107363538353836,0.019733448167370122,-0.030035650856344805,0.06497025489807129
305,6,5,0.019733448167370122,-0.030035650856344805,1.8312718697073918,0.1426463763044657,-0.2853933173196548,-19.78756312169267,-3.498626828612039,0.01393008448025121,-0.032420327061161186,0.19510308593106834,-0.1622157998949268,-0.041073622634787796,0.01672988308173564,-0.025464019158691314,0.062050819396972656
306,6,6,0.01672988308173564,-0.025464019158691314,1.8312718697073918,0.14264637629253335,-0.24195450845365207,-19.787562523522013,-3.498626767526499,0.013930085293539372,-0.032420327872468575,0.1951030853604771,-0.16221580679730083,-0.041073612059617196,0.01418348116586651,-0.02158822173117155,0.0631093978881836
307,6,7,0.01418348116586651,-0.02158822173117155,1.8312718697073918,0.14264637628939228,-0.20512738751342752,-19.787562317721548,-3.498626745589159,0.013930085575146215,-0.032420328188446916,0.19510308552963054,-0.1622158091085212,-0.04107360879105694,0.012024658992749354,-0.0183023475704239,0.05896735191345215
308,6,8,0.012024658992749354,-0.0183023475704239,1.8312718697073918,0.14264637628360696,-0.1739056031882052,-19.78756200255147,-3.4986267168172733,0.013930086020221078,-0.03242032870507832,0.19510308568479728,-0.16221581265041507,-0.04107360371548483,0.010194424235706963,-0.01551660572795414,0.06161141395568848
309,6,9,0.010194424235706963,-0.01551660572795414,1.8312718697073918,0.1426463762810596,-0.14743598903019517,-19.787561855222478,-3.4986267012272148,0.013930086222364847,-0.03242032893402,0.19510308581868324,-0.1622158143024952,-0.04107360138849001,0.00864276366291155,-0.013154872909471774,0.0650029182434082
310,6,10,0.00864276366291155,-0.013154872909471774,1.8312718697073918,0.1426463762790635,-0.12499523007501587,-19.7875617318351,-3.498626688013799,0.013930086391097133,-0.03242032912361864,0.19510308592558365,-0.1622158156875474,-0.04107359943308113,0.007327276371964372,-0.011152611897850925,0.06624174118041992
311,6,11,0.007327276371964372,-0.011152611897850925,1.8312718697073918,0.1426463762789676,-0.10597010788630173,-19.787561724384087,-3.4986266852057497,0.013930086395867975,-0.032420329124520454,0.1951030859996403,-0.16221581576604022,-0.04107359936803829,0.00621201518217928,-0.00945510868043704,0.12125349044799805
312,6,12,0.00621201518217928,-0.00945510868043704,1.8312718697073918,0.14264637627674967,-0.08984073760878777,-19.787561592269224,-3.4986266724929074,0.013930086580462395,-0.0324203293355953,0.1951030860700246,-0.16221581725202466,-0.04107359724052267,0.005266504314135576,-0.008015976917855303,0.09071779251098633
313,6,13,0.005266504314135576,-0.008015976917855303,1.8312718697073918,0.14264637627617127,-0.07616636769036784,-19.787561557384585,-3.4986266683668106,0.013930086627132483,-0.03242032938730948,0.195103086114608,-0.1622158176424066,-0.041073596699163085,0.004464906622350046,-0.00679589082901748,0.0739293098449707
314,6,14,0.004464906622350046,-0.00679589082901748,1.8312718697073918,0.14264637627568574,-0.0645733296108579,-19.78756152000409,-3.498626663990241,0.013930086677151544,-0.032420329441930185,0.1951030861527184,-0.16221581806224072,-0.041073596109692224,0.003785317539448298,-0.005761510123276266,0.06798839569091797
315,6,15,0.003785317539448298,-0.005761510123276266,1.8312718697073918,0.14264637627517812,-0.05474483066713749,-19.787561496635846,-3.4986266617071493,0.01393008670977886,-0.03242032947971909,0.19510308617134733,-0.16221581832414345,-0.04107359573928552,0.003209166527120671,-0.004884569185831347,0.07547640800476074
316,6,16,0.003209166527120671,-0.004884569185831347,1.8312718697073918,0.14264637627519886,-0.046412296029999064,-19.787561498119498,-3.4986266614215675,0.013930086706550712,-0.032420329475093074,0.19510308618489258,-0.162215818306377,-0.04107359577439464,0.0027207096085375363,-0.004141104616144062,0.07704544067382812
317,6,17,0.0027207096085375363,-0.004141104616144062,1.8312718697073918,0.14264637627477564,-0.03934802961147343,-19.78756146830493,-3.498626658304856,0.013930086747491775,-0.03242032952097529,0.1951030862055219,-0.16221581864170134,-0.04107359529718992,0.0023065991469231302,-0.003510800392037365,0.0654604434967041
318,6,18,0.0023065991469231302,-0.003510800392037365,1.8312718697073918,0.14264637627451635,-0.03335899253311333,-19.787561455255904,-3.4986266570800324,0.013930086765840769,-0.03242032954229504,0.1951030862138948,-0.16221581878812846,-0.04107359508870462,0.0019555191077193935,-0.0029764327515597556,0.06900143623352051
319,6,19,0.0019555191077193935,-0.0029764327515597556,1.8312718697073918,0.1426463762752075,-0.028281527597437114,-19.78756147967885,-3.4986266583009846,0.013930086728457842,-0.03242032949535773,0.19510308622305383,-0.16221581851325767,-0.04107359549593511,0.001657875832563418,-0.0025233994970742767,0.05514097213745117
320,6,20,0.001657875832563418,-0.0025233994970742767,1.8312718697073918,0.14264637627440208,-0.02397688716809066,-19.787561450102665,-3.498626656474372,0.013930086772741598,-0.032420329549910684,0.1951030862199913,-0.16221581884588537,-0.04107359500824248,0.0014055358828559904,-0.002139320969836163,0.062135934829711914
321,6,21,0.0014055358828559904,-0.002139320969836163,1.8312718697073918,0.14264637627452262,-0.020327442286843175,-19.787561454988964,-3.498626656726087,0.013930086765287725,-0.03242032954060471,0.19510308622193193,-0.16221581879085548,-0.04107359508986912,0.0011916037858723742,-0.0018137018049581744,0.06466126441955566
322,6,22,0.0011916037858723742,-0.0018137018049581744,1.8312718697073918,0.14264637627431093,-0.017233467645857287,-19.78756144031915,-3.4986266553092786,0.013930086785742648,-0.032420329563752515,0.19510308622783576,-0.16221581895620454,-0.04107359485166264,0.0010102336053765567,-0.001537644084224786,0.06657624244689941
323,6,23,0.0010102336053765567,-0.001537644084224786,1.8312718697073918,0.14264637627422705,-0.014610416952893106,-19.78756143680039,-3.4986266550285983,0.013930086790836226,-0.03242032956987334,0.19510308622931163,-0.16221581899566273,-0.041073594795027375,0.0008564691969540782,-0.0013036042226151662,0.07033324241638184
324,6,24,0.0008564691969540782,-0.0013036042226151662,1.8312718697073918,0.14264637627426816,-0.012386612374342333,-19.787561439068682,-3.4986266551874254,0.013930086787505376,-0.032420329565925506,0.19510308623000733,-0.16221581897001358,-0.04107359483302867,0.0007261087746925616,-0.0011051868161222583,0.06296849250793457
325,6,25,0.0007261087746925616,-0.0011051868161222583,1.8312718697073918,0.14264637627421647,-0.010501285934920506,-19.787561436032647,-3.4986266549194944,0.013930086791806379,-0.03242032957084268,0.19510308623032904,-0.16221581900431073,-0.041073594783010176,0.0006155900930803357,-0.0009369698846904698,0.06263589859008789
326,6,26,0.0006155900930803357,-0.0009369698846904698,1.8312718697073918,0.14264637627403404,-0.0089029189686723,-19.787561428431378,-3.498626654336455,0.013930086802888519,-0.03242032958434069,0.1951030862339515,-0.16221581908939076,-0.04107359466127424,0.0005218931046112888,-0.0007943567113035569,0.0643155574798584
327,6,27,0.0005218931046112888,-0.0007943567113035569,1.8312718697073918,0.14264637627517168,-0.007547834334285729,-19.787561496438553,-3.4986266600765887,0.013930086705743994,-0.032420329471889664,0.19510308622810438,-0.1622158183218105,-0.04107359578105148,0.00044245743348093306,-0.0006734502332386426,0.05826711654663086
328,6,28,0.00044245743348093306,-0.0006734502332386426,1.8312718697073918,0.14264637628812946,-0.006399002977437722,-19.78756211497924,-3.498626705450432,0.0139300858024528,-0.032420328401276455,0.1951030863100467,-0.16221581133884633,-0.04107360605184638,0.00037511241015706877,-0.000570946557648213,0.05430436134338379
329,6,29,0.00037511241015706877,-0.000570946557648213,1.8312718697073918,0.14264637627550567,-0.005425031043169265,-19.787561518512266,-3.498626662010473,0.013930086674427612,-0.03242032943598268,0.1951030862255766,-0.16221581807255236,-0.04107359614438931,0.0003180177543922475,-0.0004840445988622425,0.053106069564819336
330,6,30,0.0003180177543922475,-0.0004840445988622425,1.8312718697073918,0.14264637627414967,-0.004599304516284649,-19.787561433182347,-3.4986266546000766,0.013930086795722047,-0.032420329575680425,0.19510308623750822,-0.16221581903551752,-0.04107359474248859,0.00026961329450602323,-0.00041036972531782615,0.06099057197570801
331,6,31,0.00026961329450602323,-0.00041036972531782615,1.8312718697073918,0.14264637627420526,-0.0038992591694804093,-19.78756143518757,-3.4986266547535627,0.013930086792767854,-0.03242032957183296,0.19510308623429198,-0.16221581901347892,-0.04107359477230401,0.00022857632197424062,-0.00034790866916989085,0.1145172119140625
332,6,32,0.00022857632197424062,-0.00034790866916989085,1.8312718697073918,0.1426463762741932,-0.0033057654703332186,-19.78756143524672,-3.4986266547454647,0.013930086792685857,-0.03242032957202572,0.19510308623758674,-0.16221581901226848,-0.04107359477651912,0.00019378545505725154,-0.0002949546094322134,0.06989598274230957
333,6,33,0.00019378545505725154,-0.0002949546094322134,1.8312718697073918,0.14264637627419008,-0.002802605538700636,-19.787561435360058,-3.4986266548280343,0.013930086792694476,-0.03242032957196842,0.19510308623310615,-0.1622158190115414,-0.04107359477441224,0.0001642899941140302,-0.0002500605168389614,0.07214999198913574
334,6,34,0.0001642899941140302,-0.0002500605168389614,1.8312718697073918,0.14264637627415958,-0.002376029961892418,-19.78756143301009,-3.49862665456792,0.013930086795893195,-0.03242032957561259,0.19510308623604397,-0.1622158190377844,-0.041073594738019005,0.00013928394243013404,-0.00021199960968482947,0.06766819953918457
335,6,35,0.00013928394243013404,-0.00021199960968482947,1.8312718697073918,0.1426463762731828,-0.0020143820758981115,-19.787561381020556,-3.4986266504516843,0.013930086870936819,-0.03242032966342262,0.1951030862346608,-0.16221581962473117,-0.041073593878061004,0.0001180839814616511,-0.00017973183034166433,0.062351226806640625
336,6,36,0.0001180839814616511,-0.00017973183034166433,1.8312718697073918,0.14264637627424492,-0.0017077794658014256,-19.787561439690183,-3.498626655161059,0.01393008678647123,-0.03242032956510956,0.19510308623757597,-0.16221581896191736,-0.0410735948503606,0.00010011079842748467,-0.00015237542699273862,0.05670619010925293
337,6,37,0.00010011079842748467,-0.00015237542699273862,1.8312718697073918,0.14264637627437574,-0.0014478438448687044,-19.787561447486222,-3.498626655841696,0.013930086775381158,-0.03242032955219496,0.1951030862350098,-0.16221581887418834,-0.04107359497697485,8.487325572821081e-05,-0.0001291828532904409,0.0524141788482666
338,6,38,8.487325572821081e-05,-0.0001291828532904409,1.8312718697073918,0.142646376274207,-0.001227472188157218,-19.78756143643513,-3.4986266548771687,0.01393008679105806,-0.032420329570081084,0.19510308623527514,-0.16221581899914667,-0.04107359479407851,7.195497039916673e-05,-0.00010952034653701715,0.048938751220703125
339,6,39,7.195497039916673e-05,-0.00010952034653701715,1.8312718697073918,0.14264637627474513,-0.0010406425949897739,-19.787561454523303,-3.498626655756917,0.013930086763320026,-0.03242032953533696,0.1951030862440625,-0.16221581879528343,-0.0410735950975411,6.100293574546501e-05,-9.285060687939692e-05,0.051906585693359375
340,6,40,6.100293574546501e-05,-9.285060687939692e-05,1.8312718697073918,0.14264637627421323,-0.0008822497307002899,-19.787561435985133,-3.498626654756256,0.013930086791501527,-0.032420329570625926,0.19510308623998807,-0.16221581900366716,-0.04107359479078471,5.171787505752532e-05,-7.87181144940525e-05,0.0567779541015625
341,6,41,5.171787505752532e-05,-7.87181144940525e-05,1.8312718697073918,0.14264637627425647,-0.0007479653366104734,-19.787561439563795,-3.4986266551747858,0.013930086786677455,-0.03242032956506544,0.19510308623373387,-0.16221581896394685,-0.041073594844567296,4.384606360812007e-05,-6.673668344064951e-05,0.06105756759643555
342,6,42,4.384606360812007e-05,-6.673668344064951e-05,1.8312718697073918,0.14264637627416343,-0.0006341199377190172,-19.787561433038743,-3.4986266545778872,0.013930086795865177,-0.03242032957553483,0.19510308623523304,-0.162215819037578,-0.041073594737736384,3.717239526405512e-05,-5.65789074425516e-05,0.06819367408752441
343,6,43,3.717239526405512e-05,-5.65789074425516e-05,1.8312718697073918,0.14264637627497384,-0.0005376025830477536,-19.78756148957791,-3.498626659689784,0.013930086716112282,-0.03242032948470152,0.19510308622586062,-0.16221581839912072,-0.04107359566664367,3.151450451979996e-05,-4.796721403011337e-05,0.06630110740661621
344,6,44,3.151450451979996e-05,-4.796721403011337e-05,1.8312718697073918,0.14264637628480772,-0.0004557758365190998,-19.787562005039078,-3.4986266998781836,0.013930085970012279,-0.032420328607142605,0.19510308623114336,-0.1622158125833693,-0.04107360417933718,2.6717783116788622e-05,-4.066627973706449e-05,0.11550521850585938
345,6,45,2.6717783116788622e-05,-4.066627973706449e-05,1.8312718697073918,0.14264637627418733,-0.00038640364458557107,-19.787561434724246,-3.4986266547477456,0.013930086793524503,-0.0324203295728203,0.19510308623358208,-0.16221581901873128,-0.04107359476416926,2.2651155143082172e-05,-3.4476594802590895e-05,0.06705832481384277
346,6,46,2.2651155143082172e-05,-3.4476594802590895e-05,1.8312718697073918,0.142646376274172,-0.00032759039041143517,-19.787561434267783,-3.49862665469414,0.013930086794159968,-0.0324203295737249,0.19510308623595007,-0.1622158190235201,-0.04107359475889424,1.920349566282308e-05,-2.922902320563904e-05,0.06951427459716797
347,6,47,1.920349566282308e-05,-2.922902320563904e-05,1.8312718697073918,0.1426463762828037,-0.0002777289176217696,-19.787561852106204,-3.498626685659015,0.01393008618459229,-0.03242032884999691,0.19510308626350636,-0.16221581431035006,-0.04107360167099892,1.6280593342259175e-05,-2.4780168137397177e-05,0.10017776489257812
348,6,48,1.6280593342259175e-05,-2.4780168137397177e-05,1.8312718697073918,0.14264637627473492,-0.00023545668466423627,-19.787561467445165,-3.498626657474407,0.013930086746707562,-0.03242032951870213,0.19510308623331052,-0.16221581864908347,-0.041073595305242974,1.3802576528519458e-05,-2.1008457896815113e-05,0.07010817527770996
349,6,49,1.3802576528519458e-05,-2.1008457896815113e-05,1.8312718697073918,0.1426463762743955,-0.00019961858041229536,-19.78756144898064,-3.498626656037615,0.013930086773402857,-0.03242032954978468,0.1951030862300995,-0.16221581885794079,-0.041073594997264436,1.1701730738837946e-05,-1.7810828068129156e-05,0.07737922668457031
350,7,0,-0.9689617260786435,0.6465540192976328,2.129257391317032,24.431095813974878,2.03504566614963,-2.302705463768117,-0.3034360452773482,0.9428769795401816,-0.526374351111462,2.929806021952988,-2.011447021011663,0.32307634156058673,-0.9043063241488802,0.22481349585573918,0.053064584732055664
351,7,1,-0.9043063241488802,0.22481349585573918,2.129257391317032,20.63895802117347,2.128790968912461,-2.4182903391711794,-0.25836651045829345,0.8405748631938087,-0.4428005959067327,2.565804026837511,-1.9183492262184476,0.4079025703266478,-0.8818249745633063,0.1900171988389846,0.054956912994384766
352,7,2,-0.8818249745633063,0.1900171988389846,2.129257391317032,19.384839415505823,2.129257386514291,-2.4713235455434495,-0.263225836807775,0.8055552529481376,-0.42996742527668597,2.500556594900367,-1.8776091285284013,0.40437751972511793,-0.8628232546794079,0.1865742762025732,0.04794645309448242
353,7,3,-0.8628232546794079,0.1865742762025732,2.129257391317032,18.2036260836517,2.129252933800915,-2.5259008462831716,-0.2688101297102087,0.7723469318841827,-0.4202793406355751,2.446168627184445,-1.837896424799698,0.40402903622023867,-0.8441658270591506,0.18622963351038935,0.056066036224365234
354,7,4,-0.8441658270591506,0.18622963351038935,2.129257391317032,17.072243389729284,2.129251659960743,-2.5829022544796056,-0.27464027577611544,0.7399006739311251,-0.410841409669116,2.3923941758148373,-1.7982575207359088,0.40411540705697985,-0.8255428637081116,0.18619506898994942,0.04949474334716797
355,7,5,-0.8255428637081116,0.18619506898994942,2.129257391317032,15.988883378450558,2.129251201684147,-2.642530533244872,-0.28073258035511656,0.7081536078769515,-0.40141979590787696,2.3385809080166027,-1.758625915931518,0.40424821465877725,-0.8069233568091166,0.18619157647153733,0.05081486701965332
356,7,6,-0.8069233568091166,0.18619157647153733,2.129257391317032,14.952443839126472,2.129250797844663,-2.704973999908048,-0.2871016146678054,0.6771020880905833,-0.3920121261189398,2.28485472888935,-1.7189962291903693,0.40439712685490364,-0.7883041991619629,0.18619119543752874,0.05920219421386719
357,7,7,-0.7883041991619629,0.18619119543752874,2.129257391317032,13.961878895815317,2.129250377679595,-2.7704375295171064,-0.29376878013002766,0.6467423285294417,-0.38258869774643983,2.230976554401749,-1.6793666038567399,0.40454682572051986,-0.7696850796182101,0.18619112426713702,0.05601334571838379
358,7,8,-0.7696850796182101,0.18619112426713702,2.129257391317032,13.016147987390058,2.129249922890222,-2.8391453105567885,-0.3007547311063259,0.6170753057942848,-0.37315780654457226,2.177014890064472,-1.6397374849387005,0.4047017086728716,-0.7510659671914964,0.18619108135817422,0.05111503601074219
359,7,9,-0.7510659671914964,0.18619108135817422,2.129257391317032,12.114211106572029,2.129249428650531,-2.9113444838343865,-0.30808313432490975,0.5881009392259962,-0.36371851885023754,2.1229593143615544,-1.600108884054031,0.40486194391028335,-0.732446859055679,0.18619103817061422,0.052126407623291016
360,7,10,-0.732446859055679,0.18619103817061422,2.129257391317032,11.255028295329883,2.129248885885859,-2.987307621125188,-0.3157788839788357,0.5598195894598916,-0.35427387178088,2.0688352099731095,-1.560481118194881,0.405030563395122,-0.7138277552386175,0.18619099113627852,0.06240248680114746
361,7,11,-0.7138277552386175,0.18619099113627852,2.129257391317032,10.437559633228489,2.1292483019631097,-3.06733723741566,-0.3238725591024776,0.5322303889475337,-0.3448165426574232,2.0145816111820185,-1.520853474811662,0.40520091943572667,-0.6952086561249897,0.1861909404781246,0.07472038269042969
362,7,12,-0.6952086561249897,0.1861909404781246,2.129257391317032,9.6607651913971,2.1292476593824374,-3.1517679273342596,-0.33239364728773724,0.5053334527146859,-0.3353468174764666,1.9601939786028688,-1.481226617107893,0.40537931791667536,-0.6765895620771772,0.1861908848412103,0.06573891639709473
363,7,13,-0.6765895620771772,0.1861908848412103,2.129257391317032,8.923605042743215,2.1292469433698673,-3.2409727174649117,-0.34137744335875375,0.479129811268689,-0.32587279084897963,1.9057337246217116,-1.4416010262457264,0.40557031787177705,-0.6579704735930562,0.1861908229273296,0.04664945602416992
364,7,14,-0.6579704735930562,0.1861908229273296,2.129257391317032,8.2250393148225,2.1292461472425277,-3.3353679563479828,-0.3508630853860927,0.45361835851635746,-0.31638453663557864,1.8511120698092363,-1.4019764827142214,0.40577195316960846,-0.6393513913003231,0.1861907540807199,0.06591248512268066
365,7,15,-0.6393513913003231,0.1861907540807199,2.129257391317032,7.564028113068835,2.129245301471468,-3.435421487615839,-0.3608998023049694,0.4287987978016641,-0.30688074775442925,1.79633072389573,-1.3623514026359016,0.40596931184287105,-0.6207323158922512,0.1861906806338765,0.11256980895996094
366,7,16,-0.6207323158922512,0.1861906806338765,2.129257391317032,6.93953157553523,2.1292443775723915,-3.541656632736901,-0.37153495505806083,0.40467137706645545,-0.2973620267479878,1.7413793950179322,-1.3227266794224,0.40617087908907823,-0.6021132478288636,0.18619060057833486,0.06231069564819336
367,7,17,-0.6021132478288636,0.18619060057833486,2.129257391317032,6.350509857639272,2.129243334974779,-3.654661767970862,-0.3828170253102839,0.38123586062329096,-0.28782585666298005,1.6862317629995334,-1.2831034861443034,0.40638792668445745,-0.58349418777103,0.18619051052034857,0.06862854957580566
368,7,18,-0.58349418777103,0.18619051052034857,2.129257391317032,5.795923151150747,2.129242167222514,-3.7751063056501675,-0.3948129264841897,0.3584924018407853,-0.27827212947652596,1.6308724323338464,-1.2434814929192077,0.4066173529414183,-0.5648751367189951,0.18619040961244673,0.062287330627441406
369,7,19,-0.5648751367189951,0.18619040961244673,2.129257391317032,5.274731676817275,2.129240897975235,-3.9037500070299025,-0.4075957570560423,0.3364401455299047,-0.2686948566223312,1.575264607056235,-1.203859336975463,0.4068463783516491,-0.5462560957577505,0.18619029963189568,0.0555727481842041
370,7,20,-0.5462560957577505,0.18619029963189568,2.129257391317032,4.785895689763385,2.129239479269972,-4.041457393888592,-0.42124244948294676,0.3150790617256348,-0.25909191215467525,1.5193711379922277,-1.164238091953291,0.4070853042327076,-0.5276370657945609,0.18619017698173637,0.0488278865814209
371,7,21,-0.5276370657945609,0.18619017698173637,2.129257391317032,4.3283754843487685,2.1292378523139193,-4.18921897173421,-0.4358412200810522,0.294409380876811,-0.24946341544261774,1.4631739364171135,-1.1246189244735625,0.4073453590869962,-0.5090180480963873,0.1861900366752791,0.057723045349121094
372,7,22,-0.5090180480963873,0.1861900366752791,2.129257391317032,3.9011314450505368,2.1292360898451603,-4.348182057482031,-0.45151209658275926,0.2744298297364246,-0.2397987903170322,1.4065870051568223,-1.0849988071237175,0.40759774973799395,-0.4903990444288594,0.18618988393834204,0.05089521408081055
373,7,23,-0.4903990444288594,0.18618988393834204,2.129257391317032,3.5031239793071993,2.1292340835867685,-4.51966431914703,-0.46836583071841564,0.2551406634295109,-0.2300979711280558,1.3495864356828169,-1.0453801254718482,0.40786541794070913,-0.4717800560350252,0.18618971077211288,0.048243045806884766
374,7,24,-0.4717800560350252,0.18618971077211288,2.129257391317032,3.133313606051863,2.129231840089661,-4.705208727779364,-0.4865564094970714,0.2365414661842152,-0.22035506801098767,1.2920980337095305,-1.0057618004657873,0.4081380092157793,-0.45316108495781393,0.1861895168922676,0.046736955642700195
375,7,25,-0.45316108495781393,0.1861895168922676,2.129257391317032,2.7906609698141747,2.12922930544485,-4.9066140956369395,-0.5062436552635095,0.21863059891396724,-0.21055484518374118,1.233980260880441,-0.9661439239095585,0.4084166934920646,-0.43454213326858715,0.18618929802773646,0.05228114128112793
376,7,26,-0.43454213326858715,0.18618929802773646,2.129257391317032,2.4741268347165914,2.129226445070883,-5.126004874176057,-0.5276277913896119,0.20140714354886693,-0.20068663603802578,1.1751133247958478,-0.9265261529912143,0.4086982263183795,-0.4159232034658135,0.18618905102985212,0.0476374626159668
377,7,27,-0.4159232034658135,0.18618905102985212,2.129257391317032,2.182672154799634,2.1292232089673235,-5.365902571869936,-0.5509463507272534,0.18486957660841638,-0.19073350603941597,1.1153127459240777,-0.8869082074697768,0.40897992331220845,-0.3973042983628283,0.18618877164871359,0.04529261589050293
378,7,28,-0.3973042983628283,0.18618877164871359,2.129257391317032,1.9152581476030048,2.1292194721905107,-5.629320085536032,-0.5764772692934884,0.1690155513376444,-0.18066962800060718,1.0542990438413107,-0.8472907041188877,0.40926773193776667,-0.37868542119795695,0.18618844962626457,0.05272841453552246
379,7,29,-0.37868542119795695,0.18618844962626457,2.129257391317032,1.6708463630688333,2.1292154289561345,-5.919913138952953,-0.6045991131541422,0.15384084098958428,-0.17045320106059053,0.991658708019488,-0.8076685616862943,0.4095121691150149,-0.3600665762353305,0.18618809922147425,0.04982256889343262
