x1_init1,x2_init1,u1,comp_time_1,u_bound_1,k1_1,k2_1,x1_init2,x2_init2,u2,comp_time_2,u_bound_2,k1_2,k2_2,x1_init3,x2_init3,u3,comp_time_3,u_bound_3,k1_3,k2_3,x1_init4,x2_init4,u4,comp_time_4,u_bound_4,k1_4,k2_4,x1_init5,x2_init5,u5,comp_time_5,u_bound_5,k1_5,k2_5,x1_init6,x2_init6,u6,comp_time_6,u_bound_6,k1_6,k2_6,x1_init7,x2_init7,u7,comp_time_7,u_bound_7,k1_7,k2_7,x1_init8,x2_init8,u8,comp_time_8,u_bound_8,k1_8,k2_8,x1_init9,x2_init9,u9,comp_time_9,u_bound_9,k1_9,k2_9,x1_init10,x2_init10,u10,comp_time_10,u_bound_10,k1_10,k2_10,x1_init11,x2_init11,u11,comp_time_11,u_bound_11,k1_11,k2_11,x1_init12,x2_init12,u12,comp_time_12,u_bound_12,k1_12,k2_12,x1_init13,x2_init13,u13,comp_time_13,u_bound_13,k1_13,k2_13,x1_init14,x2_init14,u14,comp_time_14,u_bound_14,k1_14,k2_14,x1_init15,x2_init15,u15,comp_time_15,u_bound_15,k1_15,k2_15,x1_init16,x2_init16,u16,comp_time_16,u_bound_16,k1_16,k2_16,x1_init17,x2_init17,u17,comp_time_17,u_bound_17,k1_17,k2_17,x1_init18,x2_init18,u18,comp_time_18,u_bound_18,k1_18,k2_18,x1_init19,x2_init19,u19,comp_time_19,u_bound_19,k1_19,k2_19,x1_init20,x2_init20,u20,comp_time_20,u_bound_20,k1_20,k2_20
0.5390508031418598,0.6721514930979355,-1.826321997432929,0.0789644718170166,2.0,-2.7316043826451875,-0.5264415310175606,0.4336176037620592,0.6762595947537264,-1.813382741824092,0.04304838180541992,2.0,-3.190135704564897,-0.635974328898796,0.448795921713603,0.12074098546231304,-1.965724744375519,0.042964935302734375,2.0,-4.236238768924661,-0.534350959867019,0.5406383220596604,0.6665182580944838,-1.8282730265020688,0.03998160362243652,2.0,-2.734506121579072,-0.5249582003499885,0.8736238712109413,0.5377857993405779,-1.8892139306954485,0.03729891777038574,2.0,-1.9664840643465626,-0.3184288427406557,0.2775945368717916,0.7965858449419011,-1.7424429768072727,0.04551100730895996,2.0,-3.8298183523277083,-0.8527722772168012,0.8142881211488013,0.36558384424094176,-1.9265702062464996,0.03780961036682129,2.0,-2.221772972978397,-0.32114894656930193,0.1610466314991657,0.7239350337920917,-1.7435631715535076,0.0401914119720459,2.0,-5.422287893399583,-1.2022100474180768,0.798743522233453,0.8748325302567456,-1.7905669840873428,0.038886308670043945,2.0,-1.8365168233720681,-0.3699691732441145,0.10829932310855994,0.501499673718991,-1.8387022879739923,0.047667741775512695,2.0,-8.892986564163689,-1.7459589877064943,0.7170565146133968,0.11660155948752116,-1.97172019247911,0.03738141059875488,2.0,-2.696898411366625,-0.3249666430251002,0.24421575110141536,0.11558019319009966,-1.971607130350533,0.037972450256347656,2.0,-7.586841339096919,-1.0276931622734586,0.22333027390373789,0.6920397572123238,-1.7744548444326282,0.03966641426086426,2.0,-4.773914699991277,-1.0234891269016855,0.7221619284590561,0.2900329760279298,-1.9393171667208093,0.03440523147583008,2.0,-2.5438010465033796,-0.3526526492350103,0.5111546750181521,0.7185320416634374,-1.8082271839378967,0.04064130783081055,2.0,-2.76227977713542,-0.5515063200656036,0.779054157814863,0.24311673993679878,-1.9506611954594242,0.037203311920166016,2.0,-2.4047642386346375,-0.317623610808086,0.2786328633228311,0.5185306731205409,-1.8526533047569824,0.038640737533569336,2.0,-4.916254725982027,-0.9311371509163735,0.3357320021496878,0.5244694044842353,-1.855604939035994,0.03481936454772949,2.0,-4.279556319623641,-0.798561220073971,0.6202993933916734,0.5043626989878743,-1.8826013477944399,0.03934836387634277,2.0,-2.6696441431301317,-0.44932487214847333,0.17802688139956124,0.7089997733398851,-1.7556919178300294,0.03880190849304199,2.0,-5.267034869809924,-1.1537635927323173
0.6062659524516534,-0.07651639188817796,-1.9951662358408877,0.10069417953491211,2.0,-3.3358409210454396,-0.35600917282843114,0.5012435632374319,-0.0750872623061834,-1.9943383911666122,0.04446673393249512,2.0,-4.043098941489098,-0.429352832913415,0.4608700202598343,-0.14262843883612206,-1.9990362183469395,0.040979862213134766,2.0,-4.48002351256243,-0.4604432972003442,0.6072901478691088,-0.07723326137626445,-1.995233599073476,0.0368804931640625,2.0,-3.33066417392128,-0.35536424489198337,0.9274024511449991,-0.09490255641167403,-1.9976569889162759,0.03568768501281738,2.0,-2.1780018214817236,-0.23421117159087687,0.3572531213659817,-0.05747167778054227,-1.9915284373324817,0.047025203704833984,2.0,-5.672555140543177,-0.609162531863064,0.8508465055728955,-0.11506269080750536,-1.9985099663484547,0.037320852279663086,2.0,-2.383264956713025,-0.25449338721053405,0.2334401348783749,-0.06482491822205187,-1.9974427047818326,0.03888273239135742,2.0,-8.844406027809148,-1.036586441017497,0.8862267752591275,-0.05343436862199932,-1.9947566312208158,0.03837442398071289,2.0,-2.265688958538957,-0.2462383028880418,0.15844929048045903,-0.0945559026916541,-1.968838594336504,0.07892942428588867,2.0,-13.63668974749895,-2.029330958666751,0.728716670562149,-0.14351422319935386,-1.9994417943954947,0.03735518455505371,2.0,-2.8020635749958758,-0.2959194129489149,0.2557737704204253,-0.14360746183957698,-1.9999931263885786,0.03909420967102051,2.0,-8.340632821222664,-0.9283777895665672,0.29253424962497027,-0.07044562053561548,-1.9934290492666802,0.0432589054107666,2.0,-6.99573294752543,-0.7532397147034254,0.7511652260618491,-0.12362096341813474,-1.9987294990635607,0.0447695255279541,2.0,-2.708115825624082,-0.2872727756772534,0.5830078791844959,-0.07045427520956873,-1.9944822743547153,0.04013395309448242,2.0,-3.465794496548106,-0.37049880492629667,0.8033658318085428,-0.12920536208897682,-1.9990301336706007,0.03412771224975586,2.0,-2.531593256879244,-0.2690707907242285,0.3304859306348852,-0.09395074777232044,-1.9951200631735055,0.0382990837097168,2.0,-6.221015674919842,-0.6475530327232879,0.3881789425981113,-0.0935891682537092,-1.9952947690316687,0.03447532653808594,2.0,-5.272631745804092,-0.5495277682602858,0.6707356632904609,-0.097724456172635,-1.997091534208822,0.04071044921875,2.0,-3.0242842500928404,-0.321350145971822,0.24892685873354975,-0.06727297659923481,-1.9958583056673525,0.03991508483886719,2.0,-8.270950543463313,-0.9365340295977432
0.5986143132628355,-0.16467122194949568,-1.9998647662692892,0.05011129379272461,2.0,-3.439469366789582,-0.35859833929043805,0.4937348370068136,-0.16446315761543073,-1.9998102938406768,0.04044175148010254,2.0,-4.194136866222485,-0.43159324688345935,0.4466071763762221,-0.17158699426751636,-1.9999119602152267,0.07622790336608887,2.0,-4.660729234145865,-0.4755789519428561,0.5995668217314823,-0.16474821038470902,-1.999866371525109,0.03995156288146973,2.0,-3.433903747755329,-0.35805174763740155,0.9179121955038316,-0.16670586066887833,-1.999948168993724,0.03901243209838867,2.0,-2.2217985348971663,-0.2367511374979433,0.35150595358792747,-0.16248045579612055,-1.9995955353518373,0.048163652420043945,2.0,-5.964383402506357,-0.5965070668670627,0.839340236492145,-0.16878900343237394,-1.9999586309401622,0.031243324279785156,2.0,-2.4347428209531783,-0.2584231395957421,0.2269576430561697,-0.16368123268853543,-1.9896410748798306,0.03726005554199219,2.0,-9.669464171059628,-1.2519316945142667,0.8808833383969276,-0.16233078373927814,-1.9998984885541984,0.036168575286865234,2.0,-2.315732494796604,-0.24635920171931808,0.1489937002112936,-0.1644031876434483,-1.868047394434612,0.04608511924743652,2.0,-15.274337350394674,-2.480077494364235,0.7143652482422136,-0.17170749153886083,-1.9999700187878653,0.03527188301086426,2.0,-2.872345986487057,-0.30245701233561695,0.24141302423646763,-0.17176020523073884,-1.993587369934131,0.03935527801513672,2.0,-9.052505249101712,-1.116703947287114,0.2854896875714087,-0.1639274282308493,-1.999639054171845,0.038103342056274414,2.0,-7.427782269065043,-0.7376202169273598,0.7388031297200356,-0.16966210791811573,-1.9999561545094107,0.039652109146118164,2.0,-2.774226526193963,-0.2926468744511571,0.5759624516635391,-0.164011182512673,-1.9998446917768704,0.0392603874206543,2.0,-3.5781573168868395,-0.3721671166561338,0.7904452955996452,-0.17024420772877397,-1.9999657410510028,0.038797855377197266,2.0,-2.589198386524381,-0.2740412938201867,0.3210908558576531,-0.16641102374898692,-1.999663566986313,0.03722405433654785,2.0,-6.564709591934857,-0.6502252789947991,0.3788200257727404,-0.16638861514816328,-1.999752897566161,0.036397457122802734,2.0,-5.523008571672852,-0.5557673030433635,0.6609632176731973,-0.16694354935949782,-1.999915136055219,0.04058527946472168,2.0,-3.108078902796011,-0.32592272374564574,0.24219956107362628,-0.16380134631594412,-1.9958109979224152,0.03914809226989746,2.0,-8.979109678254868,-1.0923318336941379
0.5821471910678859,-0.17385647930034262,-1.9999719307984234,0.050076961517333984,2.0,-3.545676671324217,-0.36888923614464925,0.4772885212452705,-0.17383138588680433,-1.999951830842482,0.042060136795043945,2.0,-4.352852495123544,-0.4464941665043252,0.42944847694947047,-0.17455177069568997,-1.99994474602901,0.03707528114318848,2.0,-4.857777768910505,-0.49395384443803764,0.5830920006930115,-0.17386430447749698,-1.9999720975012965,0.04026198387145996,2.0,-3.5397647744738268,-0.36831267362060516,0.9012416094369438,-0.17406650696669393,-1.9999916808605158,0.037250518798828125,2.0,-2.265740918476811,-0.24121993257840776,0.3352579080083154,-0.17361621421180168,-1.9998680402858713,0.0502324104309082,2.0,-6.288534391112579,-0.62443962742224,0.8224613361489076,-0.17427564459822817,-1.9999903079844779,0.04364943504333496,2.0,-2.4876061637505313,-0.2637751326183283,0.21058951978731616,-0.1729528758618962,-1.973493445170694,0.0396578311920166,2.0,-10.577743715881695,-1.4690043349901183,0.8646502600229997,-0.17362508942314325,-1.9999890641599942,0.04407167434692383,2.0,-2.3635007339317657,-0.2511875452076471,0.13255338144694878,-0.1634556487063488,-1.808490160625661,0.04452848434448242,2.0,-17.191114982008944,-2.8769287865220265,0.6971944990883275,-0.1745683896324911,-1.9999862998006213,0.03530097007751465,2.0,-2.9461947037869862,-0.30981806635606257,0.22423700371339375,-0.17407134653689,-1.9838134017724427,0.037499427795410156,2.0,-9.861128564188387,-1.30645580227948,0.26909694474832374,-0.17376433638640912,-1.9995114785825403,0.038564443588256836,2.0,-7.9904690865302115,-0.8672627700401697,0.721836918928224,-0.1743627601517022,-1.9999866258734085,0.03686118125915527,2.0,-2.843043153603954,-0.29953003989276195,0.5595613334122718,-0.17378889549410703,-1.9999681564174692,0.04384779930114746,2.0,-3.693193899438588,-0.3832255583022151,0.7734208748267678,-0.17442172459359132,-1.9999891762608175,0.03888869285583496,2.0,-2.64906195220899,-0.28007197154361696,0.30444975348275444,-0.17401462509672153,-1.9998390722819905,0.040677547454833984,2.0,-6.959771585821105,-0.6842049698486353,0.36218116425792407,-0.17401941455327322,-1.999900326802947,0.04133415222167969,2.0,-5.800765423336802,-0.5805538885855646,0.6442688627372476,-0.17408767614349552,-1.9999799652933756,0.04143953323364258,2.0,-3.1946340367527535,-0.3344479845835337,0.22581942644203187,-0.1734504601680885,-1.9851258331176929,0.037772178649902344,2.0,-9.7792781783402,-1.286967794238452
0.5647615431378517,-0.1747834388838702,-1.9999765380318755,0.048355817794799805,2.0,-3.6588463456502995,-0.37989394570725893,0.45990538265659003,-0.17477934767598377,-1.9999571302283479,0.04894757270812988,2.0,-4.524473502989432,-0.462712491830187,0.41199329987990146,-0.17485082858205211,-1.9999415794107962,0.0363767147064209,2.0,-5.072399775352563,-0.5138845670646168,0.5657055702452618,-0.17478423452110176,-1.9999766604485893,0.039609670639038086,2.0,-3.652552698726498,-0.379283331914874,0.8838349587402744,-0.17480599598039198,-1.9999937271050314,0.037444114685058594,2.0,-2.311491184694353,-0.2458896704700643,0.3178962865871352,-0.17475123619167826,-1.999870975295518,0.04488849639892578,2.0,-6.651931326096842,-0.656666553004738,0.8050337716890847,-0.17482680169820125,-1.999991846875035,0.03976583480834961,2.0,-2.5428546346941214,-0.2693637937227555,0.19329423220112654,-0.17260922172112325,-1.9539236001868652,0.038083553314208984,2.0,-11.631378205460235,-1.7053244116589747,0.8472877510806854,-0.1747616482917059,-1.9999927720205593,0.05527853965759277,2.0,-2.4133180443287126,-0.2562464181294807,0.1162078165763139,-0.1586737405118744,-1.7368862158951859,0.03540825843811035,2.0,-19.50283688258569,-3.337010103662846,0.6797376601250784,-0.17485576075755802,-1.999986734056336,0.04157829284667969,2.0,-3.0239794454921394,-0.31755304056473943,0.20682986905970474,-0.17353324937318026,-1.9694406729440348,0.03934288024902344,2.0,-10.796695559548372,-1.519238859798565,0.25172051110968285,-0.17473798700308685,-1.996259172325371,0.03876543045043945,2.0,-8.640262042968029,-1.0225138123456647,0.7044006429130538,-0.17483522347140748,-1.999987968703706,0.038901567459106445,2.0,-2.915413368533863,-0.30675216002815253,0.5421824438628611,-0.17477638345946553,-1.9999735380240267,0.03950691223144531,2.0,-3.816118694454027,-0.39512787963040175,0.7559787023674087,-0.17484132063108548,-1.9999902556140892,0.03775930404663086,2.0,-2.7117979116773125,-0.2863808770011783,0.28704829097308227,-0.17478879749826481,-1.999897364632015,0.0381317138671875,2.0,-7.4126719535680206,-0.7317256770134472,0.34477922280259676,-0.17479409717471928,-1.9998992336481067,0.03972172737121582,2.0,-6.1088897829603654,-0.6082530224199658,0.6268600951228981,-0.17480719088293822,-1.9999828729952136,0.04037332534790039,2.0,-3.286260112586901,-0.34347816858292424,0.20847438042522304,-0.17357444908317127,-1.97107573399408,0.03860783576965332,2.0,-10.701817959504769,-1.4977961094528822
0.5472831992494647,-0.1748764974314956,-1.9999749877536344,0.04590010643005371,2.0,-3.779495419930374,-0.39158696691866773,0.44242744788899163,-0.17487456091656936,-1.9999529396600022,0.043410539627075195,2.0,-4.710197619471853,-0.48016001718965573,0.39450821702169625,-0.1748804851578349,-1.9999338728302212,0.04705190658569336,2.0,-5.306813992428946,-0.5354963036852958,0.5482271467931517,-0.17487658662941416,-1.9999751135510366,0.04182124137878418,2.0,-3.772780891881743,-0.3909373553012529,0.8663543591422352,-0.17488010592120518,-1.9999935996718896,0.03882431983947754,2.0,-2.359131585576892,-0.25074512078887456,0.3004211629679674,-0.1748649693749251,-1.9998530258712832,0.04737544059753418,2.0,-7.060245100396942,-0.6930720227274897,0.7875510915192646,-0.1748820385188854,-1.9999915048439665,0.038580894470214844,2.0,-2.600615652249712,-0.27519230170788184,0.1760333100290142,-0.17103470950681865,-1.926981752627678,0.03914308547973633,2.0,-12.865613254011155,-1.9750069152811065,0.8298115862515149,-0.1748755959871886,-1.999992707508936,0.05390453338623047,2.0,-2.465289214478941,-0.26151645613225183,0.10034044252512646,-0.15256031924213856,-1.647155580124589,0.05302882194519043,2.0,-22.317525611257402,-3.881709337766332,0.6622520840493226,-0.17488453204598944,-1.9999858098738454,0.037082672119140625,2.0,-3.1059817204150932,-0.3256837916069818,0.1894765441223867,-0.1723483058980136,-1.9486746280359695,0.03979897499084473,2.0,-11.887004668475386,-1.7617459883423394,0.23424671240937417,-0.17457939556231541,-1.989513482241854,0.03708481788635254,2.0,-9.38526977937671,-1.1969059004881644,0.686917120565913,-0.17488257548412245,-1.9999872694081753,0.03687620162963867,2.0,-2.9915669588941003,-0.31433258472612113,0.5247048055169146,-0.17487555578843744,-1.9999716971477106,0.03836989402770996,2.0,-3.9475237217416805,-0.4077926684529786,0.7384945703043002,-0.17488336517993738,-1.9999897333695165,0.0346829891204834,2.0,-2.7775786417133927,-0.2929781919298017,0.2695694112232558,-0.17487080234636607,-1.9994758035275753,0.03993034362792969,2.0,-7.978604172798463,-0.8652778147458566,0.32729981308512485,-0.17487147940557793,-1.9998838381764377,0.038712263107299805,2.0,-6.451580707684734,-0.6388538710378734,0.6093793760346042,-0.17487937119301714,-1.9999818323690775,0.036767005920410156,2.0,-3.383304658915162,-0.3530104734164219,0.19111693551690592,-0.17248110517365123,-1.9509635468161663,0.037076711654663086,2.0,-11.776147963398216,-1.7373367583681858
0.5297955495063151,-0.1748856812793606,-1.9999725621085644,0.07874536514282227,2.0,-3.9083588576612347,-0.40402716813090095,0.4249399917973347,-0.17488375244289914,-1.9999470565122615,0.04158949851989746,2.0,-4.911776381953027,-0.49897807958856805,0.37702016850591274,-0.1748828443075219,-1.9999242818276057,0.04359126091003418,2.0,-5.563854139093407,-0.5590081955883752,0.5307394881302102,-0.17488570009940801,-1.999972693400985,0.03986024856567383,2.0,-3.9011799031321703,-0.4033350436951189,0.8488663485501147,-0.17488750688629826,-1.9999932219526149,0.03713703155517578,2.0,-2.4087736215469606,-0.2557852613387231,0.2829346660304749,-0.17487493007356253,-1.9999880867397457,0.04593801498413086,2.0,-7.538244605575659,-0.7596436672709509,0.7700628876673761,-0.1748875352831087,-1.9999909454940132,0.03589200973510742,2.0,-2.6610597516388714,-0.28128025836040044,0.15892983907833233,-0.16875693488248014,-1.8904796077838688,0.032972097396850586,2.0,-14.322012044456018,-2.285627325407813,0.812324026652796,-0.17488698567967215,-1.9999922715972793,0.04712390899658203,2.0,-2.519546911119334,-0.2670079789088611,0.0850844106009126,-0.144887176080019,-1.537113471936765,0.03772091865539551,2.0,-25.787048924029804,-4.534303205263509,0.6447636308447237,-0.1748873364416706,-1.9999846433527693,0.03496074676513672,2.0,-3.1925480011716836,-0.3342391663003364,0.17224171353258536,-0.17059552381623216,-1.9198156079709228,0.03829526901245117,2.0,-13.166405682309318,-2.0398464158418417,0.21678877285314263,-0.17403265060866546,-1.9783006215049002,0.04058694839477539,2.0,-10.24485069051618,-1.3943819559551682,0.6694288630175008,-0.17488725565083565,-1.999986261607978,0.04225921630859375,2.0,-3.0718002493993932,-0.3222961361854031,0.5072172499380708,-0.17488532814436858,-1.9999687588457284,0.03697824478149414,2.0,-4.088278750415555,-0.4212860318361398,0.7210062337863065,-0.17488752853417472,-1.9999890099887274,0.041396379470825195,2.0,-2.8466270216584038,-0.29988883902193386,0.25208233098861915,-0.17484582597225679,-1.996336813467841,0.07424092292785645,2.0,-8.626400043953371,-1.0193335566416721,0.30981266514456707,-0.17487800600504344,-1.9998639387316994,0.03586435317993164,2.0,-6.834903396635006,-0.6729016488331406,0.5918914389153025,-0.17488650732674813,-1.9999802402125173,0.05107593536376953,2.0,-3.4862459230645557,-0.36308618985758406,0.1738688249995408,-0.17078894165179745,-1.9229536615130405,0.03650259971618652,2.0,-13.035860612427598,-2.0116999537828346
0.512306981378379,-0.1748864087658801,-1.9999696914367586,0.1120755672454834,2.0,-4.046293259929212,-0.4172685278645502,0.4074516165530448,-0.17488420859180492,-1.9999400345389375,0.042838335037231445,2.0,-5.1313158930921166,-0.5193317445702883,0.35953188407516057,-0.1748823254105848,-1.9999126063600723,0.037822723388671875,2.0,-5.8469472744634965,-0.5846866633083133,0.5132509181202695,-0.17488642098059834,-1.9999698594988495,0.03849983215332031,2.0,-4.038600934214581,-0.41653192683406365,0.8313775978614848,-0.17488821725630063,-1.9999927908498112,0.035936594009399414,2.0,-2.460548551207496,-0.2610361852321349,0.26544717302311865,-0.17488655543377424,-1.9990086977791215,0.04903459548950195,2.0,-8.123656038360183,-0.8999710230748855,0.7525741341390652,-0.1748880409386897,-1.999990318657661,0.03871297836303711,2.0,-2.724377284964748,-0.2876443544842302,0.1420541455900843,-0.1656564386208385,-1.8422344480243156,0.04349327087402344,2.0,-16.05348973288029,-2.6454167635598225,0.7948353280848288,-0.1748880903426731,-1.9999917636271738,0.05425882339477539,2.0,-2.576244295945187,-0.27273564754254187,0.0705956929929107,-0.13545954784942532,-1.4051474380865612,0.04555082321166992,2.0,-30.12953190818058,-5.329028171021795,0.6272748972005566,-0.17488752507603,-1.9999833694660445,0.03842496871948242,2.0,-3.284071751237275,-0.34326290948694504,0.15518216115096214,-0.16814904072893486,-1.8809187499986713,0.0380706787109375,2.0,-14.678465955512431,-2.360508972503875,0.1993855077922761,-0.1730955239733022,-1.9614195338692793,0.03541064262390137,2.0,-11.242991335995411,-1.61916377921797,0.6519401374524173,-0.17488764435363147,-1.9999851452578634,0.03694272041320801,2.0,-3.156449404824753,-0.3306746671494409,0.48972871712363397,-0.1748860741355957,-1.9999653168291422,0.03618931770324707,2.0,-4.2394182513033,-0.4357096190120992,0.703517480932889,-0.17488788793953033,-1.9999881677266538,0.033925533294677734,2.0,-2.9191900733499416,-0.30712863923066214,0.23459774839139347,-0.17459628981714478,-1.9896860213740557,0.0350344181060791,2.0,-9.369295800622885,-1.1932079294651414,0.2923248645440627,-0.1748770925786891,-1.999851707611766,0.039819955825805664,2.0,-7.267471224074958,-0.7125623585476114,0.5744027881826277,-0.17488709563739993,-1.9999784369509466,0.04696249961853027,2.0,-3.5956361209935888,-0.37375528480078585,0.15678993083436105,-0.16841534732625604,-1.8850960517793631,0.039731502532958984,2.0,-14.523732313361828,-2.3280475284112483
0.494818340501791,-0.1748862555926609,-1.999966384079153,0.07855749130249023,2.0,-4.194296226833937,-0.43141363053407095,0.3899631956938643,-0.17488370157739488,-1.9999315981322132,0.039769649505615234,2.0,-5.3713175562429045,-0.541414439040362,0.3420436515341021,-0.17488135466159616,-1.999898329769107,0.04537153244018555,2.0,-6.160252255357635,-0.6128546192474238,0.4957622760222096,-0.1748862700406193,-1.9999665804094695,0.038089752197265625,2.0,-4.186032817216661,-0.43062600934900785,0.8138887761358548,-0.17488825436551023,-1.9999923197501626,0.0383455753326416,2.0,-2.514595814088255,-0.2665072621575819,0.24795851747974124,-0.17481064005859429,-1.995116555437943,0.04292893409729004,2.0,-8.792367949741887,-1.0584365256853303,0.7350853300451962,-0.1748880421722269,-1.9999896126551615,0.0382993221282959,2.0,-2.7907769600764105,-0.29430022479438234,0.12548850172800047,-0.16154949492159748,-1.7798398892041274,0.03437352180480957,2.0,-18.129191627099956,-3.065099063669425,0.7773465190505615,-0.1748881608317259,-1.999991195459334,0.047554731369018555,2.0,-2.6355488031552032,-0.2787123624002029,0.057049738207968166,-0.1241310581623549,-1.2511681726383834,0.03839731216430664,2.0,-35.672571195670606,-6.315443426369469,0.6097861446929537,-0.17488744368458073,-1.9999819170907205,0.03694033622741699,2.0,-3.380987409760514,-0.35278324997324256,0.13836725707806866,-0.16484320969778893,-1.829762714534465,0.037688493728637695,2.0,-16.479317845973387,-2.7325074242143983,0.18207595539494587,-0.17167326971284252,-1.9374108248134703,0.040119171142578125,2.0,-12.409599535432111,-1.8761154092757013,0.6344513730170541,-0.174887595367157,-1.9999839108009052,0.03436136245727539,2.0,-3.2458880339448375,-0.33949925876888865,0.4722401097100744,-0.17488587784801307,-1.999961341570198,0.0371248722076416,2.0,-4.402127606332816,-0.45115067707598117,0.686028692138936,-0.17488785759404069,-1.9999872459964116,0.044429779052734375,2.0,-2.995544310881418,-0.3147279668184,0.21713811940967898,-0.17404791886385268,-1.9785755016079243,0.04001665115356445,2.0,-10.22637859598569,-1.390198266519196,0.2748371552861938,-0.1748760386469149,-1.999850344652566,0.036261796951293945,2.0,-7.799762632641048,-0.8223781275170748,0.5569140786188876,-0.1748870125517795,-1.9999763179948205,0.05089998245239258,2.0,-3.7120959792180717,-0.3850611491024867,0.13994839610173543,-0.16519859400766151,-1.8352032995407965,0.03682136535644531,2.0,-16.294383778119542,-2.694754022255925
0.4773297149425249,-0.17488597998629543,-1.9999625733843678,0.04062652587890625,2.0,-4.353505185101951,-0.44654703382895694,0.3724748255361248,-0.1748829869307447,-1.999921465934156,0.04465055465698242,2.0,-5.634773203417876,-0.5654620937124647,0.3245555160679425,-0.17488013401898836,-1.999881018132403,0.040019989013671875,2.0,-6.508883628106484,-0.6439443076001496,0.4782736490181477,-0.17488599688228718,-1.9999627856629385,0.033258914947509766,2.0,-4.344604407449291,-0.44570188132687255,0.7963999506993037,-0.17488822100088883,-1.9999918115319104,0.038519859313964844,2.0,-2.5710683366524534,-0.2722132156767862,0.23047745347388182,-0.17449673691882556,-1.9875077377504928,0.03864288330078125,2.0,-9.560306170720018,-1.2374287721388342,0.7175965258279735,-0.1748879867331839,-1.999988853462108,0.036199331283569336,2.0,-2.8604903688490615,-0.301273394316911,0.10933355223584072,-0.1562283487725246,-1.7007389855254214,0.04024100303649902,2.0,-20.64130214305123,-3.559199754183359,0.759857702967389,-0.1748881231658222,-1.999990585585673,0.0418550968170166,2.0,-2.6976452462349814,-0.2849589425354151,0.04463663239173268,-0.11088004100287627,-1.0769162860291501,0.04320979118347168,2.0,-42.934776261554504,-7.5716741370736935,0.5922974003244956,-0.1748873212434978,-1.9999802843193206,0.03825664520263672,2.0,-3.483786063423846,-0.36284588203497975,0.12188293610828976,-0.16048664660364131,-1.7639025551350485,0.037299394607543945,2.0,-18.64244741003273,-3.1672022701020768,0.1649086284236616,-0.16964155888410437,-1.904505357890992,0.038286447525024414,2.0,-13.782718426754863,-2.171542375806342,0.6169626134803384,-0.17488749331674694,-1.999982533235456,0.03983664512634277,2.0,-3.340535750028319,-0.34881358506312726,0.45475152192527313,-0.1748855453663759,-1.9999567957764186,0.04162883758544922,2.0,-4.577788798646621,-0.4677323519747398,0.668539906379532,-0.17488778201932167,-1.999986210372389,0.03423905372619629,2.0,-3.0759938389365784,-0.3227122105536942,0.1997333275232937,-0.17311868386292892,-1.9618222596682569,0.038564205169677734,2.0,-11.22145660288341,-1.6143642098455697,0.2573495514215023,-0.17487582598884843,-1.9976135411168288,0.03649187088012695,2.0,-8.422067227687407,-0.9709843027765801,0.5394253773637097,-0.17488683748137035,-1.999973987495031,0.04621100425720215,2.0,-3.8363381017388622,-0.39708043058203246,0.12342853670096927,-0.16095035907462685,-1.7708508772707017,0.03968524932861328,2.0,-18.41939026524932,-3.122872872001796
