x1_init1,x2_init1,u1,comp_time_1,u_bound_1,gamma_1,k1_1,k2_1,x1_init2,x2_init2,u2,comp_time_2,u_bound_2,gamma_2,k1_2,k2_2,x1_init3,x2_init3,u3,comp_time_3,u_bound_3,gamma_3,k1_3,k2_3,x1_init4,x2_init4,u4,comp_time_4,u_bound_4,gamma_4,k1_4,k2_4,x1_init5,x2_init5,u5,comp_time_5,u_bound_5,gamma_5,k1_5,k2_5,x1_init6,x2_init6,u6,comp_time_6,u_bound_6,gamma_6,k1_6,k2_6,x1_init7,x2_init7,u7,comp_time_7,u_bound_7,gamma_7,k1_7,k2_7,x1_init8,x2_init8,u8,comp_time_8,u_bound_8,gamma_8,k1_8,k2_8,x1_init9,x2_init9,u9,comp_time_9,u_bound_9,gamma_9,k1_9,k2_9,x1_init10,x2_init10,u10,comp_time_10,u_bound_10,gamma_10,k1_10,k2_10,x1_init11,x2_init11,u11,comp_time_11,u_bound_11,gamma_11,k1_11,k2_11,x1_init12,x2_init12,u12,comp_time_12,u_bound_12,gamma_12,k1_12,k2_12,x1_init13,x2_init13,u13,comp_time_13,u_bound_13,gamma_13,k1_13,k2_13,x1_init14,x2_init14,u14,comp_time_14,u_bound_14,gamma_14,k1_14,k2_14,x1_init15,x2_init15,u15,comp_time_15,u_bound_15,gamma_15,k1_15,k2_15,x1_init16,x2_init16,u16,comp_time_16,u_bound_16,gamma_16,k1_16,k2_16,x1_init17,x2_init17,u17,comp_time_17,u_bound_17,gamma_17,k1_17,k2_17,x1_init18,x2_init18,u18,comp_time_18,u_bound_18,gamma_18,k1_18,k2_18,x1_init19,x2_init19,u19,comp_time_19,u_bound_19,gamma_19,k1_19,k2_19,x1_init20,x2_init20,u20,comp_time_20,u_bound_20,gamma_20,k1_20,k2_20,x1_init21,x2_init21,u21,comp_time_21,u_bound_21,gamma_21,k1_21,k2_21,x1_init22,x2_init22,u22,comp_time_22,u_bound_22,gamma_22,k1_22,k2_22,x1_init23,x2_init23,u23,comp_time_23,u_bound_23,gamma_23,k1_23,k2_23,x1_init24,x2_init24,u24,comp_time_24,u_bound_24,gamma_24,k1_24,k2_24,x1_init25,x2_init25,u25,comp_time_25,u_bound_25,gamma_25,k1_25,k2_25,x1_init26,x2_init26,u26,comp_time_26,u_bound_26,gamma_26,k1_26,k2_26,x1_init27,x2_init27,u27,comp_time_27,u_bound_27,gamma_27,k1_27,k2_27,x1_init28,x2_init28,u28,comp_time_28,u_bound_28,gamma_28,k1_28,k2_28,x1_init29,x2_init29,u29,comp_time_29,u_bound_29,gamma_29,k1_29,k2_29,x1_init30,x2_init30,u30,comp_time_30,u_bound_30,gamma_30,k1_30,k2_30,x1_init31,x2_init31,u31,comp_time_31,u_bound_31,gamma_31,k1_31,k2_31,x1_init32,x2_init32,u32,comp_time_32,u_bound_32,gamma_32,k1_32,k2_32,x1_init33,x2_init33,u33,comp_time_33,u_bound_33,gamma_33,k1_33,k2_33,x1_init34,x2_init34,u34,comp_time_34,u_bound_34,gamma_34,k1_34,k2_34,x1_init35,x2_init35,u35,comp_time_35,u_bound_35,gamma_35,k1_35,k2_35,x1_init36,x2_init36,u36,comp_time_36,u_bound_36,gamma_36,k1_36,k2_36,x1_init37,x2_init37,u37,comp_time_37,u_bound_37,gamma_37,k1_37,k2_37,x1_init38,x2_init38,u38,comp_time_38,u_bound_38,gamma_38,k1_38,k2_38,x1_init39,x2_init39,u39,comp_time_39,u_bound_39,gamma_39,k1_39,k2_39,x1_init40,x2_init40,u40,comp_time_40,u_bound_40,gamma_40,k1_40,k2_40,x1_init41,x2_init41,u41,comp_time_41,u_bound_41,gamma_41,k1_41,k2_41,x1_init42,x2_init42,u42,comp_time_42,u_bound_42,gamma_42,k1_42,k2_42,x1_init43,x2_init43,u43,comp_time_43,u_bound_43,gamma_43,k1_43,k2_43,x1_init44,x2_init44,u44,comp_time_44,u_bound_44,gamma_44,k1_44,k2_44,x1_init45,x2_init45,u45,comp_time_45,u_bound_45,gamma_45,k1_45,k2_45,x1_init46,x2_init46,u46,comp_time_46,u_bound_46,gamma_46,k1_46,k2_46,x1_init47,x2_init47,u47,comp_time_47,u_bound_47,gamma_47,k1_47,k2_47,x1_init48,x2_init48,u48,comp_time_48,u_bound_48,gamma_48,k1_48,k2_48,x1_init49,x2_init49,u49,comp_time_49,u_bound_49,gamma_49,k1_49,k2_49,x1_init50,x2_init50,u50,comp_time_50,u_bound_50,gamma_50,k1_50,k2_50,x1_init51,x2_init51,u51,comp_time_51,u_bound_51,gamma_51,k1_51,k2_51,x1_init52,x2_init52,u52,comp_time_52,u_bound_52,gamma_52,k1_52,k2_52,x1_init53,x2_init53,u53,comp_time_53,u_bound_53,gamma_53,k1_53,k2_53,x1_init54,x2_init54,u54,comp_time_54,u_bound_54,gamma_54,k1_54,k2_54,x1_init55,x2_init55,u55,comp_time_55,u_bound_55,gamma_55,k1_55,k2_55,x1_init56,x2_init56,u56,comp_time_56,u_bound_56,gamma_56,k1_56,k2_56,x1_init57,x2_init57,u57,comp_time_57,u_bound_57,gamma_57,k1_57,k2_57,x1_init58,x2_init58,u58,comp_time_58,u_bound_58,gamma_58,k1_58,k2_58,x1_init59,x2_init59,u59,comp_time_59,u_bound_59,gamma_59,k1_59,k2_59,x1_init60,x2_init60,u60,comp_time_60,u_bound_60,gamma_60,k1_60,k2_60,x1_init61,x2_init61,u61,comp_time_61,u_bound_61,gamma_61,k1_61,k2_61,x1_init62,x2_init62,u62,comp_time_62,u_bound_62,gamma_62,k1_62,k2_62,x1_init63,x2_init63,u63,comp_time_63,u_bound_63,gamma_63,k1_63,k2_63,x1_init64,x2_init64,u64,comp_time_64,u_bound_64,gamma_64,k1_64,k2_64,x1_init65,x2_init65,u65,comp_time_65,u_bound_65,gamma_65,k1_65,k2_65,x1_init66,x2_init66,u66,comp_time_66,u_bound_66,gamma_66,k1_66,k2_66,x1_init67,x2_init67,u67,comp_time_67,u_bound_67,gamma_67,k1_67,k2_67,x1_init68,x2_init68,u68,comp_time_68,u_bound_68,gamma_68,k1_68,k2_68,x1_init69,x2_init69,u69,comp_time_69,u_bound_69,gamma_69,k1_69,k2_69,x1_init70,x2_init70,u70,comp_time_70,u_bound_70,gamma_70,k1_70,k2_70,x1_init71,x2_init71,u71,comp_time_71,u_bound_71,gamma_71,k1_71,k2_71,x1_init72,x2_init72,u72,comp_time_72,u_bound_72,gamma_72,k1_72,k2_72,x1_init73,x2_init73,u73,comp_time_73,u_bound_73,gamma_73,k1_73,k2_73,x1_init74,x2_init74,u74,comp_time_74,u_bound_74,gamma_74,k1_74,k2_74,x1_init75,x2_init75,u75,comp_time_75,u_bound_75,gamma_75,k1_75,k2_75,x1_init76,x2_init76,u76,comp_time_76,u_bound_76,gamma_76,k1_76,k2_76,x1_init77,x2_init77,u77,comp_time_77,u_bound_77,gamma_77,k1_77,k2_77,x1_init78,x2_init78,u78,comp_time_78,u_bound_78,gamma_78,k1_78,k2_78,x1_init79,x2_init79,u79,comp_time_79,u_bound_79,gamma_79,k1_79,k2_79,x1_init80,x2_init80,u80,comp_time_80,u_bound_80,gamma_80,k1_80,k2_80,x1_init81,x2_init81,u81,comp_time_81,u_bound_81,gamma_81,k1_81,k2_81,x1_init82,x2_init82,u82,comp_time_82,u_bound_82,gamma_82,k1_82,k2_82,x1_init83,x2_init83,u83,comp_time_83,u_bound_83,gamma_83,k1_83,k2_83,x1_init84,x2_init84,u84,comp_time_84,u_bound_84,gamma_84,k1_84,k2_84,x1_init85,x2_init85,u85,comp_time_85,u_bound_85,gamma_85,k1_85,k2_85,x1_init86,x2_init86,u86,comp_time_86,u_bound_86,gamma_86,k1_86,k2_86,x1_init87,x2_init87,u87,comp_time_87,u_bound_87,gamma_87,k1_87,k2_87,x1_init88,x2_init88,u88,comp_time_88,u_bound_88,gamma_88,k1_88,k2_88,x1_init89,x2_init89,u89,comp_time_89,u_bound_89,gamma_89,k1_89,k2_89,x1_init90,x2_init90,u90,comp_time_90,u_bound_90,gamma_90,k1_90,k2_90,x1_init91,x2_init91,u91,comp_time_91,u_bound_91,gamma_91,k1_91,k2_91,x1_init92,x2_init92,u92,comp_time_92,u_bound_92,gamma_92,k1_92,k2_92,x1_init93,x2_init93,u93,comp_time_93,u_bound_93,gamma_93,k1_93,k2_93,x1_init94,x2_init94,u94,comp_time_94,u_bound_94,gamma_94,k1_94,k2_94,x1_init95,x2_init95,u95,comp_time_95,u_bound_95,gamma_95,k1_95,k2_95,x1_init96,x2_init96,u96,comp_time_96,u_bound_96,gamma_96,k1_96,k2_96,x1_init97,x2_init97,u97,comp_time_97,u_bound_97,gamma_97,k1_97,k2_97,x1_init98,x2_init98,u98,comp_time_98,u_bound_98,gamma_98,k1_98,k2_98,x1_init99,x2_init99,u99,comp_time_99,u_bound_99,gamma_99,k1_99,k2_99,x1_init100,x2_init100,u100,comp_time_100,u_bound_100,gamma_100,k1_100,k2_100
0.25335214533406003,0.5303787327448389,-1.9143470438275005,0.267519474029541,2.0976270078546495,2.1522894360618365,-5.452286975297559,-1.0049393174204293,-0.16068306043600197,0.5406489868843162,1.1246773506495045,0.03736710548400879,2.430378732744839,0.14273481104570915,-19.053488246205895,-3.5825378382641677,-0.10107794522297672,-0.8481475363442174,1.7922359998835118,0.03190946578979492,2.205526752143288,1.6944936202162977,-6.171931624382127,-1.3775785263379823,0.2595863175460563,0.5162956452362096,-1.9136055046008176,0.03209257125854492,2.0897663659937935,2.18509704545601,-5.409088324914001,-0.9867993072495012,1.5672175112525903,0.19446449835144466,-1.8228829221327407,0.06519365310668945,1.8473095986778094,138.9540307102349,-1.146130140210875,-0.13703116222124956,-0.773384211352269,0.8414646123547528,2.0349520666227487,0.040218353271484375,2.2917882261333125,11.817581210096893,-3.1637840549974445,-0.4894662991088377,1.3342065656395166,-0.23604038939764557,-1.8738368743059852,0.03890800476074219,1.875174422525385,74.28030657379318,-1.4320623845694338,-0.15603330296955997,-1.2310667654896685,0.6598375844802292,2.726898017577962,0.04489755630493164,2.7835460015641598,37.048014693465745,-2.3673638836141278,-0.2841380754441696,1.2731630684451938,1.037081325641864,-2.695955316067843,0.033405303955078125,2.9273255210020586,84.91641736317709,-1.8473965185351346,-0.3316213371037486,-1.4382049611603716,0.10374918429747751,1.766227854400872,0.03581809997558594,1.7668830376515554,101.52419182694547,-1.237803356342271,-0.1348162274841258,0.952378939654066,-0.858496101281197,-2.390504025454109,0.04061484336853027,2.583450076165329,18.864988329825692,-2.882395114526544,-0.4130809410240801,-0.9044623965547208,-0.8610495170247509,1.855351800791842,0.032037973403930664,2.057789839505809,51.71370320781161,-1.7357210350068017,-0.33152262218961803,-0.9864794737183967,0.5800993930308095,2.070595360792115,0.03720545768737793,2.1360891221878644,25.532054570502925,-2.2660862910291537,-0.28417931989465645,0.9724278529428897,-0.42491755993017544,-2.8403378750414556,0.05035972595214844,2.851193276585322,18.128026040851882,-3.0662991605516807,-0.33281004945438986,0.14380430636276068,0.6463301041585935,-0.8431007668753363,0.032668113708496094,1.1420721163957739,4.897931365261369,-2.86160145201085,-0.6677549942441574,1.1958431151810753,-0.542208150158003,-1.1069040218412145,0.04929208755493164,1.1742585994030814,92.85871926675222,-0.9884205384869058,-0.13849270614991768,-0.7693067129140019,0.14632668280135222,1.0389770519020518,0.03536081314086914,1.0404367948806514,28.55923051185385,-1.3793603210511418,-0.15153834000260286,-0.5450789190830561,0.16117351121058823,2.6620292426941106,0.059714317321777344,2.665239691095876,3.8684220918177155,-5.038227621821741,-0.522433387908648,0.5724146131382367,0.11090674746968579,-2.517620002412297,0.04189658164978027,2.5563135018997007,5.718288942102327,-4.297059020721011,-0.522246182090417,-1.1643854800606668,0.6224994333497126,2.6898056372844574,0.040894508361816406,2.7400242964936385,31.8647870204902,-2.4666140166603197,-0.292825822584377,0.3768710772193481,0.8954274558188359,-2.6647723180548257,0.04019522666931152,2.957236684465528,5.616732837272255,-4.799157037859482,-0.9560895524127376,-1.3177225991979038,-0.32178068042036634,2.540706334085707,0.04820418357849121,2.598317128433447,64.3165488470058,-1.8697234800636462,-0.2390741732983785,-0.815898234064976,0.06336212352673179,1.9186081346063553,0.047762155532836914,1.9229587245058637,18.091696752664753,-2.371506453014686,-0.2572482040496177,0.1543429048150943,0.9939252076296282,-2.1290403163906024,0.03719305992126465,2.561058352572911,2.788334616062935,-5.634442179578478,-1.2671015220403463,1.545186980684309,0.4990240998991521,-1.1720796799904876,0.057964324951171875,1.2365488517378664,249.90790401429064,-0.7234793022325411,-0.10854962996204728,1.262779268544314,0.2645538573451195,-2.2348478650311234,0.04061698913574219,2.279842042655048,63.20028998328754,-1.7245175582042267,-0.21607261698548125,-0.5033901418447673,0.13878295861060144,1.2862648790283453,0.037896156311035156,1.2867065748180928,6.738895821312434,-2.633188194469629,-0.28285965425937454,-0.13335307103284907,0.7291674809891052,-0.21776252010957764,0.0676271915435791,2.889337834099168,0.10916010008872434,-23.47539849930443,-4.591920362616648,0.8194678903466025,0.2224792046552823,-1.997107494051251,0.04122805595397949,2.0436966435001436,20.891375446444417,-2.355249219279733,-0.3014051816281212,1.2427856983369017,-0.33018806954474644,-1.8206553991009407,0.03793025016784668,1.8293238799810472,60.86643678064245,-1.50979752158358,-0.1686898263296691,0.5528402739747363,-0.13850302072976692,-1.5291072858541894,0.04031825065612793,1.529111224209254,7.222346007475304,-2.8417193406692216,-0.30258988417631627,-0.5721317421349359,1.0162111330380001,1.910255995907244,0.04136157035827637,2.548467378868433,4.492659123191164,-4.9278937268079614,-0.8946452144735756,1.2274838855800372,-0.15457769004944008,-1.9122392787972406,0.0984642505645752,1.912300664433097,57.93513362229872,-1.5793464010765765,-0.17067778839653372,-0.690078736093861,-4.915789840906348e-05,2.122925533041878,0.03326559066772461,2.136867897737297,10.47766866667764,-3.0763281956126893,-0.3429764923106924,-1.349651233427786,0.6602009210493499,0.9385832001505274,0.04472064971923828,1.0375796008727103,164.24644811152254,-0.7533714624693798,-0.11845715585531572,-0.031774266513640764,-0.2833007860701767,2.0287884193880976,0.042598724365234375,2.235270994151754,0.09376561220765078,-24.95385502993331,-4.362493998933331,0.8178765144095669,0.30322842474042655,-2.158709392743598,0.037921905517578125,2.224191445444843,20.37499455368568,-2.5135549019796986,-0.33945323834160457,1.4964272620821353,0.028196348608815175,-2.2232410744005446,0.047310829162597656,2.233867993749514,94.00144999097172,-1.4825726940426094,-0.1659391108238984,-0.261995921222267,0.8194156931812381,1.3743335821458436,0.046195268630981445,2.8874961570292483,0.39544008327091706,-13.550758719918566,-2.6554408831155025,0.247306628479271,0.6957980425652105,-2.1132518842726262,0.03584742546081543,2.363640598206967,2.585505773394963,-5.489165250476197,-1.0861555893798824,-0.19000975441401388,-0.7892679197762799,1.391765093294858,0.03725266456604004,1.719015801147572,4.315486210076812,-3.755432464943629,-0.8592725941588263,-0.6824965138256632,-0.8078083586547765,1.6646271004028501,0.0405731201171875,1.874063907598683,30.01231883297162,-1.9735089343166892,-0.3933038440664213,-0.2941438409493745,1.0014286128198324,0.6901853583199389,0.03941512107849121,2.39526239185453,0.9410342410638346,-8.81131907141943,-1.8988970884537406,-1.1093417462628077,0.3181330785589628,1.1030685756232925,0.03699040412902832,1.1204509432585397,74.79364122271902,-1.0294614651596243,-0.12245191233684806,1.151937634360226,-0.6904077912602605,-2.2469125261144827,0.03283810615539551,2.333533430891335,37.02895367780955,-2.113993401317528,-0.2727026462269228,1.6362749782557717,0.19908945368945088,-2.3120266447056648,0.03911447525024414,2.341275739236319,123.9407165436379,-1.392839998737345,-0.16554069262430643,0.9916856281424672,0.3696674121054603,-1.3594021640763465,0.04775047302246094,1.4207651221476818,58.928364067419395,-1.3010006006156691,-0.18724551846978235,-1.1142617772266754,1.0489661888729134,0.9351190307016009,0.031348466873168945,1.2578525953097066,99.7889117011324,-1.0396800097026142,-0.2129302803331269,-1.4158490201282923,0.8831465343605168,1.466198821051572,0.0362856388092041,1.6308567018483677,112.8797339627904,-1.149174663214357,-0.18214304598184589,-0.5252886032863058,-0.4058763360763712,1.6247785872819855,0.03990936279296875,1.7274215418852452,10.005069917758037,-2.7524774815260074,-0.4408572748141487,0.08304056928077444,-0.4438337911013276,-0.0817933904228072,0.050313711166381836,2.1403935408357593,0.10003809760257318,-25.244552793853654,-4.53892579881879,0.6520765239508955,-0.810575635594108,-1.5606710108176047,0.038895368576049805,1.8772030269246407,9.520602874039232,-3.0323252114877977,-0.514001475349861,1.1150810726727776,-0.8477640368602654,-2.841573551095144,0.04184222221374512,2.9767476761184524,25.544732050191474,-2.83208264484505,-0.37325032515950807,1.18907207176711,0.22233108053006836,-1.1773470791796046,0.0403141975402832,1.2040896214960561,101.92433704296971,-0.9672901620734454,-0.12220226743923449,-0.15075260406187993,-0.17352100606982876,1.3319276949798682,0.03662538528442383,1.4177535121896694,0.581140085348132,-7.56870156656422,-1.1003061172677204,-1.178288017398255,1.043311839979575,1.0214279796876888,0.03704500198364258,1.3226190357699925,104.66357733438711,-1.0509476929870958,-0.20788712018795086,1.621133560592606,-0.2331754679706933,-2.3060339631893703,0.03830361366271973,2.306216650930797,107.60106596094438,-1.4449984780400607,-0.15654118713379148,-1.1963793303597314,-0.439045800896544,1.4378108218704886,0.034281015396118164,1.5065832050795642,96.2039743063855,-1.140557234073182,-0.16688856101902058,-0.32378330938618316,0.0024118317866758388,1.9150804112899527,0.03711748123168945,1.9326215457126126,1.4577243421494697,-5.919751641199046,-0.678474282826713,1.4321456039527134,-0.5842588389304161,-1.429502814830836,0.029730558395385742,1.4888511840032055,118.67867025196419,-1.0551340496057826,-0.1396688769694907,-0.5255748834593419,-0.526108367316244,1.1830662167087316,0.04789018630981445,1.3179391672910394,17.75353124593674,-1.898481501588487,-0.3521556285195498,1.1193509218432967,-0.5373005350056005,-1.1512774543459707,0.04143643379211426,1.2207502823286103,72.82806508285921,-1.1023304757940808,-0.15376344248239443,-1.3647527765052945,0.07821501593116933,2.3088606513368433,0.03278231620788574,2.312659178930547,66.96724058319057,-1.7024106766060514,-0.18550205661647565,0.269460720014964,-0.10750421258926654,-1.2763361509385753,0.06265830993652344,1.2763659026972276,1.3186344206983822,-4.946073707942321,-0.5249694899516899,-0.2798231843054412,0.23419633435922807,1.371702877938544,0.04464125633239746,1.393164723360107,1.1717866406083213,-5.420046619718677,-0.6189329421900374,-0.7839026435086622,-0.8371945609948389,1.533617418513155,0.045932769775390625,1.7374503413219282,46.822880664642305,-1.6103293101375646,-0.3240298348982108,-0.9860876047975192,-0.6326008785998681,2.501813747791779,0.040937185287475586,2.64198645969587,36.59323328338319,-2.303114477006743,-0.36474990375670435,0.2440465154403159,0.8177132211827179,-0.8861764869684507,0.04263114929199219,1.1942025515861225,14.16613629167445,-1.9801557849224662,-0.4927477717021104,-0.655956822254081,-0.8132778976761995,2.4550299614315603,0.04558110237121582,2.675889814997608,16.907841413385636,-3.0432720097145993,-0.5641059790205176,-0.5401021368526445,0.7181354313466534,0.8660741673614784,0.039404869079589844,1.1921968157879261,11.733991679654656,-2.1561206266832342,-0.415591791457137,1.4429697196779285,0.8448525888184312,-2.7830449076301167,0.03818225860595703,2.9529189300267915,98.81066338697148,-1.7624008754816343,-0.28401855371223306,-0.8877944067370666,-0.12680139391585996,1.910685543171942,0.05280876159667969,1.9373024032954032,25.60402713550205,-2.116155547393891,-0.2521619315261407,-1.135468374732231,0.46868526655737475,2.939783337874244,0.046494245529174805,2.953522176380674,27.694780206390245,-2.7118208558391586,-0.29743516986222085,0.548273591174892,0.17724186193789385,-2.1608365092425155,0.06697654724121094,2.209691039490092,6.295115973656145,-3.7839449050435303,-0.4863379700703422,-0.8355590872154428,0.6690952082211218,2.370301172692107,0.07874703407287598,2.478527158796603,13.068885172071184,-3.167055703287167,-0.4124390617602236,0.3165820890634853,-0.7680715448211152,-0.39841591699022,0.04870963096618652,1.0783755845086413,5.549950346858194,-2.8308186025421973,-0.6480783636871956,-0.49429571136354433,0.7379744414377,1.189214144853213,0.04561257362365723,1.5656139251528192,5.670216059326472,-3.303075342354603,-0.6009447025283967,1.4166698553534407,0.38439119984771086,-1.1923774959202813,0.056581735610961914,1.2403931224263378,179.97984842288722,-0.8109372934287259,-0.11328843572680639,-1.3194305364392114,0.4619260277354357,1.56062581625213,0.04961872100830078,1.5922803950442899,84.50143867925748,-1.235316502015628,-0.14999912218465516,0.10209898080261129,0.03613485189623025,-1.0518161326065565,0.03759050369262695,1.237455437908488,0.44399115832964786,-9.814370518091609,-1.3775870905229932,0.16885025395535705,0.49881273402932813,-1.4237856215791118,0.05476713180541992,1.635966358787952,1.5378994175113325,-5.361496907454636,-1.039459243524544,-0.3542142373526004,-0.21830224662139672,1.7639951924338375,0.06728744506835938,1.82852598902934,2.705244848837474,-4.581717311969578,-0.6462860148847349,-0.606149384467684,0.3784615218505393,1.071959599448777,0.04317831993103027,1.1282949926975687,13.153293171454127,-1.9279143387179658,-0.255361469242589,-0.6632737261404991,0.4675751661421449,2.34386239193529,0.04170370101928711,2.3849442387400397,6.85712718885015,-3.849332367846965,-0.4476256353960606,-1.326154279438247,-0.15951536776880157,2.1070973272944817,0.06794619560241699,2.1332029084131503,73.41698450271646,-1.5665720320173824,-0.18544371868442205,0.47816549148508913,0.11790613729081403,-1.4995138595440067,0.06866645812988281,1.5307789818788908,6.070714416041741,-3.0429737056022703,-0.377154599839128,-0.8342878097081664,-0.48581379187805374,1.9415382448347698,0.06661272048950195,2.0464961069333993,27.99338672763178,-2.134987910766978,-0.3300520892742012,0.5909184163470517,1.0098027538264551,-0.9135069678857562,0.06910562515258789,1.1878810215168834,75.98753805508498,-1.0840248934636183,-0.27028713629984863,0.5635452926769234,0.11429937642616031,-2.1167188258735172,0.037796974182128906,2.1518929911123585,6.527140059076433,-3.665503873544796,-0.44655862738929414,0.09903967943053607,-0.3881257313766596,-1.1284169799825299,0.047313690185546875,2.858592395152428,0.05865658962388656,-37.6122843673253,-6.690336137202797,-0.9899623803500975,-0.5846286779811855,1.5232003939371836,0.05027580261230469,1.6371379049026473,62.16301900450986,-1.400969315183917,-0.23312827614086556,-0.8393249058855399,-0.24195906701563605,2.2813185671306626,0.038669586181640625,2.3348207599273634,19.746134325857238,-2.6208167441603014,-0.33725456541703946,1.3122793421968053,0.6771631336074492,-1.1532443146020872,0.03748440742492676,1.2635957248087843,190.91706221363694,-0.8057441239696852,-0.14159504683813856,0.4341220062359826,0.41502313723563133,-2.317122063267198,0.04237627983093262,2.432654408237131,4.316518544306026,-4.6376202825516115,-0.7320773585514757,0.7892207743660403,0.314442351243979,-1.5182517513092788,0.037075042724609375,1.5788121858944022,27.203789504525712,-1.821634446504299,-0.25626319898867495,-0.7519889711704122,-0.5186239627516341,1.2563450043570352,0.03570437431335449,1.3663827240142337,37.15899886957561,-1.4933439008024096,-0.25715522298935806,-0.7963375734375867,0.9190047426833271,1.850455808916495,0.03045940399169922,2.173025869620166,14.33117242580726,-2.87374496605629,-0.47661917690688477,1.1585411854596739,1.0404717038806597,-0.8386680451403177,0.05210232734680176,1.040215092374987,325.3684236056458,-0.5987209756158527,-0.13938402721559193,0.8296890802026232,0.23437803090176948,-2.601541735360911,0.04325389862060547,2.657880058434726,16.693282694108586,-3.0264944156633917,-0.3860957746022796,0.6412290541655338,0.07615679848116744,-0.9965496030492832,0.10001254081726074,1.0093909523850941,20.351535943829695,-1.532769796162465,-0.17980110345518147
