x1_init1,x2_init1,u1,comp_time_1,u_bound_1,k1_1,k2_1,x1_init2,x2_init2,u2,comp_time_2,u_bound_2,k1_2,k2_2,x1_init3,x2_init3,u3,comp_time_3,u_bound_3,k1_3,k2_3,x1_init4,x2_init4,u4,comp_time_4,u_bound_4,k1_4,k2_4,x1_init5,x2_init5,u5,comp_time_5,u_bound_5,k1_5,k2_5,x1_init6,x2_init6,u6,comp_time_6,u_bound_6,k1_6,k2_6,x1_init7,x2_init7,u7,comp_time_7,u_bound_7,k1_7,k2_7,x1_init8,x2_init8,u8,comp_time_8,u_bound_8,k1_8,k2_8,x1_init9,x2_init9,u9,comp_time_9,u_bound_9,k1_9,k2_9,x1_init10,x2_init10,u10,comp_time_10,u_bound_10,k1_10,k2_10,x1_init11,x2_init11,u11,comp_time_11,u_bound_11,k1_11,k2_11,x1_init12,x2_init12,u12,comp_time_12,u_bound_12,k1_12,k2_12,x1_init13,x2_init13,u13,comp_time_13,u_bound_13,k1_13,k2_13,x1_init14,x2_init14,u14,comp_time_14,u_bound_14,k1_14,k2_14,x1_init15,x2_init15,u15,comp_time_15,u_bound_15,k1_15,k2_15,x1_init16,x2_init16,u16,comp_time_16,u_bound_16,k1_16,k2_16,x1_init17,x2_init17,u17,comp_time_17,u_bound_17,k1_17,k2_17,x1_init18,x2_init18,u18,comp_time_18,u_bound_18,k1_18,k2_18,x1_init19,x2_init19,u19,comp_time_19,u_bound_19,k1_19,k2_19,x1_init20,x2_init20,u20,comp_time_20,u_bound_20,k1_20,k2_20,x1_init21,x2_init21,u21,comp_time_21,u_bound_21,k1_21,k2_21,x1_init22,x2_init22,u22,comp_time_22,u_bound_22,k1_22,k2_22,x1_init23,x2_init23,u23,comp_time_23,u_bound_23,k1_23,k2_23,x1_init24,x2_init24,u24,comp_time_24,u_bound_24,k1_24,k2_24,x1_init25,x2_init25,u25,comp_time_25,u_bound_25,k1_25,k2_25,x1_init26,x2_init26,u26,comp_time_26,u_bound_26,k1_26,k2_26,x1_init27,x2_init27,u27,comp_time_27,u_bound_27,k1_27,k2_27,x1_init28,x2_init28,u28,comp_time_28,u_bound_28,k1_28,k2_28,x1_init29,x2_init29,u29,comp_time_29,u_bound_29,k1_29,k2_29,x1_init30,x2_init30,u30,comp_time_30,u_bound_30,k1_30,k2_30,x1_init31,x2_init31,u31,comp_time_31,u_bound_31,k1_31,k2_31,x1_init32,x2_init32,u32,comp_time_32,u_bound_32,k1_32,k2_32,x1_init33,x2_init33,u33,comp_time_33,u_bound_33,k1_33,k2_33,x1_init34,x2_init34,u34,comp_time_34,u_bound_34,k1_34,k2_34,x1_init35,x2_init35,u35,comp_time_35,u_bound_35,k1_35,k2_35,x1_init36,x2_init36,u36,comp_time_36,u_bound_36,k1_36,k2_36,x1_init37,x2_init37,u37,comp_time_37,u_bound_37,k1_37,k2_37,x1_init38,x2_init38,u38,comp_time_38,u_bound_38,k1_38,k2_38,x1_init39,x2_init39,u39,comp_time_39,u_bound_39,k1_39,k2_39,x1_init40,x2_init40,u40,comp_time_40,u_bound_40,k1_40,k2_40,x1_init41,x2_init41,u41,comp_time_41,u_bound_41,k1_41,k2_41,x1_init42,x2_init42,u42,comp_time_42,u_bound_42,k1_42,k2_42,x1_init43,x2_init43,u43,comp_time_43,u_bound_43,k1_43,k2_43,x1_init44,x2_init44,u44,comp_time_44,u_bound_44,k1_44,k2_44,x1_init45,x2_init45,u45,comp_time_45,u_bound_45,k1_45,k2_45,x1_init46,x2_init46,u46,comp_time_46,u_bound_46,k1_46,k2_46,x1_init47,x2_init47,u47,comp_time_47,u_bound_47,k1_47,k2_47,x1_init48,x2_init48,u48,comp_time_48,u_bound_48,k1_48,k2_48,x1_init49,x2_init49,u49,comp_time_49,u_bound_49,k1_49,k2_49,x1_init50,x2_init50,u50,comp_time_50,u_bound_50,k1_50,k2_50,x1_init51,x2_init51,u51,comp_time_51,u_bound_51,k1_51,k2_51,x1_init52,x2_init52,u52,comp_time_52,u_bound_52,k1_52,k2_52,x1_init53,x2_init53,u53,comp_time_53,u_bound_53,k1_53,k2_53,x1_init54,x2_init54,u54,comp_time_54,u_bound_54,k1_54,k2_54,x1_init55,x2_init55,u55,comp_time_55,u_bound_55,k1_55,k2_55,x1_init56,x2_init56,u56,comp_time_56,u_bound_56,k1_56,k2_56,x1_init57,x2_init57,u57,comp_time_57,u_bound_57,k1_57,k2_57,x1_init58,x2_init58,u58,comp_time_58,u_bound_58,k1_58,k2_58,x1_init59,x2_init59,u59,comp_time_59,u_bound_59,k1_59,k2_59,x1_init60,x2_init60,u60,comp_time_60,u_bound_60,k1_60,k2_60,x1_init61,x2_init61,u61,comp_time_61,u_bound_61,k1_61,k2_61,x1_init62,x2_init62,u62,comp_time_62,u_bound_62,k1_62,k2_62,x1_init63,x2_init63,u63,comp_time_63,u_bound_63,k1_63,k2_63,x1_init64,x2_init64,u64,comp_time_64,u_bound_64,k1_64,k2_64,x1_init65,x2_init65,u65,comp_time_65,u_bound_65,k1_65,k2_65,x1_init66,x2_init66,u66,comp_time_66,u_bound_66,k1_66,k2_66,x1_init67,x2_init67,u67,comp_time_67,u_bound_67,k1_67,k2_67,x1_init68,x2_init68,u68,comp_time_68,u_bound_68,k1_68,k2_68,x1_init69,x2_init69,u69,comp_time_69,u_bound_69,k1_69,k2_69,x1_init70,x2_init70,u70,comp_time_70,u_bound_70,k1_70,k2_70,x1_init71,x2_init71,u71,comp_time_71,u_bound_71,k1_71,k2_71,x1_init72,x2_init72,u72,comp_time_72,u_bound_72,k1_72,k2_72,x1_init73,x2_init73,u73,comp_time_73,u_bound_73,k1_73,k2_73,x1_init74,x2_init74,u74,comp_time_74,u_bound_74,k1_74,k2_74,x1_init75,x2_init75,u75,comp_time_75,u_bound_75,k1_75,k2_75,x1_init76,x2_init76,u76,comp_time_76,u_bound_76,k1_76,k2_76,x1_init77,x2_init77,u77,comp_time_77,u_bound_77,k1_77,k2_77,x1_init78,x2_init78,u78,comp_time_78,u_bound_78,k1_78,k2_78,x1_init79,x2_init79,u79,comp_time_79,u_bound_79,k1_79,k2_79,x1_init80,x2_init80,u80,comp_time_80,u_bound_80,k1_80,k2_80,x1_init81,x2_init81,u81,comp_time_81,u_bound_81,k1_81,k2_81,x1_init82,x2_init82,u82,comp_time_82,u_bound_82,k1_82,k2_82,x1_init83,x2_init83,u83,comp_time_83,u_bound_83,k1_83,k2_83,x1_init84,x2_init84,u84,comp_time_84,u_bound_84,k1_84,k2_84,x1_init85,x2_init85,u85,comp_time_85,u_bound_85,k1_85,k2_85,x1_init86,x2_init86,u86,comp_time_86,u_bound_86,k1_86,k2_86,x1_init87,x2_init87,u87,comp_time_87,u_bound_87,k1_87,k2_87,x1_init88,x2_init88,u88,comp_time_88,u_bound_88,k1_88,k2_88,x1_init89,x2_init89,u89,comp_time_89,u_bound_89,k1_89,k2_89,x1_init90,x2_init90,u90,comp_time_90,u_bound_90,k1_90,k2_90,x1_init91,x2_init91,u91,comp_time_91,u_bound_91,k1_91,k2_91,x1_init92,x2_init92,u92,comp_time_92,u_bound_92,k1_92,k2_92,x1_init93,x2_init93,u93,comp_time_93,u_bound_93,k1_93,k2_93,x1_init94,x2_init94,u94,comp_time_94,u_bound_94,k1_94,k2_94,x1_init95,x2_init95,u95,comp_time_95,u_bound_95,k1_95,k2_95,x1_init96,x2_init96,u96,comp_time_96,u_bound_96,k1_96,k2_96,x1_init97,x2_init97,u97,comp_time_97,u_bound_97,k1_97,k2_97,x1_init98,x2_init98,u98,comp_time_98,u_bound_98,k1_98,k2_98,x1_init99,x2_init99,u99,comp_time_99,u_bound_99,k1_99,k2_99,x1_init100,x2_init100,u100,comp_time_100,u_bound_100,k1_100,k2_100
0.25335214533406003,0.5303787327448389,-1.944593365919495,0.06209206581115723,2.0976270078546495,-5.4912577738638815,-1.0433514659702021,-0.16068306043600197,0.5406489868843162,0.9955450026653136,0.022560596466064453,2.430378732744839,-18.746881276660567,-3.730259934678137,-0.10107794522297672,-0.8481475363442174,1.8642385485653628,0.03336930274963379,2.205526752143288,-6.290547101515692,-1.4483364280118147,0.2595863175460563,0.5162956452362096,-1.9425924993065942,0.02692556381225586,2.0897663659937935,-5.446437387304852,-1.0241648928668492,1.5672175112525903,0.19446449835144466,-1.8231595103036757,0.032355546951293945,1.8473095986778094,-1.1462559179475333,-0.13743980801619976,-0.773384211352269,0.8414646123547528,2.038262517355045,0.026976823806762695,2.2917882261333125,-3.1745996802671916,-0.49547271103991697,1.3342065656395166,-0.23604038939764557,-1.8738639398779389,0.0310361385345459,1.875174422525385,-1.4320364460671022,-0.15577202187175904,-1.2310667654896685,0.6598375844802292,2.7273907103503836,0.030407190322875977,2.7835460015641598,-2.367993508822359,-0.28456608667419003,1.2731630684451938,1.037081325641864,-2.6997839200918254,0.02671217918395996,2.9273255210020586,-1.848244087642859,-0.33427253741956814,-1.4382049611603716,0.10374918429747751,1.766225718598472,0.03944087028503418,1.7668830376515554,-1.2377866834267295,-0.13460568831125075,0.952378939654066,-0.858496101281197,-2.3923894887746604,0.02829742431640625,2.583450076165329,-2.8870211546089855,-0.4160166326646134,-0.9044623965547208,-0.8610495170247509,1.8617119981665868,0.03491854667663574,2.057789839505809,-1.737529561225241,-0.3370094766893545,-0.9864794737183967,0.5800993930308095,2.071363385502571,0.033097028732299805,2.1360891221878644,-2.2676385988849166,-0.2854951204890301,0.9724278529428897,-0.42491755993017544,-2.8405958361002654,0.02668619155883789,2.851193276585322,-3.066216582317768,-0.33201398342791355,0.14380430636276068,0.6463301041585935,-0.9091955055164873,0.03676462173461914,1.1420721163957739,-2.948445605311676,-0.7506943081785595,1.1958431151810753,-0.542208150158003,-1.1073305427151185,0.03970527648925781,1.1742585994030814,-0.9898250904477753,-0.14080381659348248,-0.7693067129140019,0.14632668280135222,1.0390487197740963,0.02483963966369629,1.0404367948806514,-1.3793313483499419,-0.15089623725161982,-0.5450789190830561,0.16117351121058823,2.662046666898756,0.029252052307128906,2.665239691095876,-5.036863156535067,-0.517710741721227,0.5724146131382367,0.11090674746968579,-2.520115192192395,0.03578662872314453,2.5563135018997007,-4.30096612303101,-0.5245788383870851,-1.1643854800606668,0.6224994333497126,2.690312029556586,0.030900955200195312,2.7400242964936385,-2.467239593236198,-0.29318248155882143,0.3768710772193481,0.8954274558188359,-2.6854372916030393,0.03578686714172363,2.957236684465528,-4.814626074938725,-0.9726572160288225,-1.3177225991979038,-0.32178068042036634,2.541607437121315,0.031209707260131836,2.598317128433447,-1.870157910462504,-0.24009550335718072,-0.815898234064976,0.06336212352673179,1.918673181465587,0.040374040603637695,1.9229587245058637,-2.3715231660316074,-0.2564368243896856,0.1543429048150943,0.9939252076296282,-2.179561538942097,0.04296064376831055,2.561058352572911,-5.696867420995236,-1.3082377455142997,1.545186980684309,0.4990240998991521,-1.173314502181472,0.031341552734375,1.2365488517378664,-0.7237369776506972,-0.1102262333360653,1.262779268544314,0.2645538573451195,-2.235610540089172,0.03331398963928223,2.279842042655048,-1.72491722187633,-0.21704779860299694,-0.5033901418447673,0.13878295861060144,1.286342683185046,0.028338193893432617,1.2867065748180928,-2.6323594516871593,-0.2792930412654143,-0.13335307103284907,0.7291674809891052,-0.5084493322363222,0.0470273494720459,2.889337834099168,-23.154988144773448,-4.931978187223638,0.8194678903466025,0.2224792046552823,-1.99886056732397,0.034307003021240234,2.0436966435001436,-2.356682086860761,-0.3040071520003426,1.2427856983369017,-0.33018806954474644,-1.8207703026541042,0.036597251892089844,1.8293238799810472,-1.5098694861208046,-0.16861269739055154,0.5528402739747363,-0.13850302072976692,-1.5291106538048909,0.03508329391479492,1.529111224209254,-2.84091358505652,-0.29934936204171475,-0.5721317421349359,1.0162111330380001,1.918313375558435,0.030857086181640625,2.548467378868433,-4.973327257863435,-0.9122956662741738,1.2274838855800372,-0.15457769004944008,-1.9122361536010097,0.03686857223510742,1.912300664433097,-1.5792954942845283,-0.1702937609818681,-0.690078736093861,-4.915789840906348e-05,2.1234172134962095,0.04028892517089844,2.136867897737297,-3.077040718581871,-0.3426409271239631,-1.349651233427786,0.6602009210493499,0.9391177248560096,0.032164573669433594,1.0375796008727103,-0.755070095851795,-0.12112003904463607,-0.031774266513640764,-0.2833007860701767,2.215269181383762,0.031406402587890625,2.235270994151754,-28.329972341013637,-4.642080624409412,0.8178765144095669,0.30322842474042655,-2.161227097228342,0.032500267028808594,2.224191445444843,-2.515361309644781,-0.34288393940768835,1.4964272620821353,0.028196348608815175,-2.223326007974037,0.03314828872680664,2.233867993749514,-1.4826294870046433,-0.16593723245340175,-0.261995921222267,0.8194156931812381,1.3240779252943615,0.03738093376159668,2.8874961570292483,-13.652495574753228,-2.7493008109838044,0.247306628479271,0.6957980425652105,-2.1463007554190128,0.03329110145568848,2.363640598206967,-5.526755300017099,-1.120292797703275,-0.19000975441401388,-0.7892679197762799,1.4392891965683425,0.028600692749023438,1.719015801147572,-3.806590284973832,-0.9071696611825372,-0.6824965138256632,-0.8078083586547765,1.6744330779343197,0.03067493438720703,1.874063907598683,-1.9770851885005196,-0.4024213487809254,-0.2941438409493745,1.0014286128198324,0.6606671718850414,0.038634538650512695,2.39526239185453,-9.167616188804551,-2.033026258863128,-1.1093417462628077,0.3181330785589628,1.1032622176282634,0.029565811157226562,1.1204509432585397,-1.0298553871600447,-0.12321685044378486,1.151937634360226,-0.6904077912602605,-2.2476117045346635,0.04050803184509277,2.333533430891335,-2.1153511026670184,-0.2739552521092242,1.6362749782557717,0.19908945368945088,-2.3123069276229793,0.034424781799316406,2.341275739236319,-1.3929713538994084,-0.16586893578914844,0.9916856281424672,0.3696674121054603,-1.3615170319515117,0.04760169982910156,1.4207651221476818,-1.3018391787914994,-0.19071691440055005,-1.1142617772266754,1.0489661888729134,0.9374710953060937,0.03148341178894043,1.2578525953097066,-1.0473941722496187,-0.21888236146898932,-1.4158490201282923,0.8831465343605168,1.4669167428739778,0.03681063652038574,1.6308567018483677,-1.1511127725998862,-0.1844372841101361,-0.5252886032863058,-0.4058763360763712,1.6334057708061904,0.03310537338256836,1.7274215418852452,-2.758659231329577,-0.45411249648100194,0.08304056928077444,-0.4438337911013276,0.231682974064793,0.03700566291809082,2.1403935408357593,-28.053960230606293,-5.770853534695828,0.6520765239508955,-0.810575635594108,-1.565640302242187,0.03482460975646973,1.8772030269246407,-3.0546358571078973,-0.5258189497444024,1.1150810726727776,-0.8477640368602654,-2.8426977275469687,0.0407562255859375,2.9767476761184524,-2.83409091202305,-0.3745657905705717,1.18907207176711,0.22233108053006836,-1.177988251976376,0.0362396240234375,1.2040896214960561,-0.9675787213066354,-0.12354285855597785,-0.15075260406187993,-0.17352100606982876,1.3784009695926749,0.04109501838684082,1.4177535121896694,-7.754355009754969,-1.2068380871855768,-1.178288017398255,1.043311839979575,1.0234228248063557,0.03885531425476074,1.3226190357699925,-1.0571261398372347,-0.2129528585112957,1.621133560592606,-0.2331754679706933,-2.3060392962467633,0.0340723991394043,2.306216650930797,-1.4449726281530855,-0.1563385964534051,-1.1963793303597314,-0.439045800896544,1.4395491096865523,0.036707401275634766,1.5065832050795642,-1.1410919352734306,-0.16939076545856763,-0.32378330938618316,0.0024118317866758388,1.9181488383507572,0.036589860916137695,1.9326215457126126,-5.929213306136507,-0.67644351307016,1.4321456039527134,-0.5842588389304161,-1.4297925416178943,0.03186368942260742,1.4888511840032055,-1.0558124848263175,-0.14083598166035977,-0.5255748834593419,-0.526108367316244,1.1947633398681052,0.037520647048950195,1.3179391672910394,-1.904214349017482,-0.36866189049802417,1.1193509218432967,-0.5373005350056005,-1.1517765058037683,0.044809818267822266,1.2207502823286103,-1.104005027965789,-0.1563232018157145,-1.3647527765052945,0.07821501593116933,2.3088784645699394,0.027393817901611328,2.312659178930547,-1.7024105562517295,-0.1852722096136064,0.269460720014964,-0.10750421258926654,-1.2762653422813268,0.03612256050109863,1.2763659026972276,-4.93642473996983,-0.5014428844438368,-0.2798231843054412,0.23419633435922807,1.3753331015312362,0.03863859176635742,1.393164723360107,-5.425968857206383,-0.610508197857178,-0.7839026435086622,-0.8371945609948389,1.5418720251771334,0.03742194175720215,1.7374503413219282,-1.6129391983439112,-0.3314459227337356,-0.9860876047975192,-0.6326008785998681,2.5055902285556177,0.027963876724243164,2.64198645969587,-2.30457296356333,-0.36844620790000576,0.2440465154403159,0.8177132211827179,-0.9246963402204319,0.03322100639343262,1.1942025515861225,-2.014681031575023,-0.5295505117485292,-0.655956822254081,-0.8132778976761995,2.4645594639555775,0.03447151184082031,2.675889814997608,-3.04753955029759,-0.5723813547359876,-0.5401021368526445,0.7181354313466534,0.8723304036121505,0.029148578643798828,1.1921968157879261,-2.202317054618036,-0.44162386336983656,1.4429697196779285,0.8448525888184312,-2.785458685752854,0.03293251991271973,2.9529189300267915,-1.7629701227309205,-0.285903345923422,-0.8877944067370666,-0.12680139391585996,1.9114694983314524,0.03268694877624512,1.9373024032954032,-2.116879992893284,-0.2532723017895522,-1.135468374732231,0.46868526655737475,2.940006712268944,0.029733657836914062,2.953522176380674,-2.711840756329638,-0.29700678426650123,0.548273591174892,0.17724186193789385,-2.1644810069793667,0.02992987632751465,2.209691039490092,-3.788958691154915,-0.49139079004406444,-0.8355590872154428,0.6690952082211218,2.371918220576821,0.03539872169494629,2.478527158796603,-3.170629198728485,-0.41448483743995274,0.3165820890634853,-0.7680715448211152,-0.3973791701515652,0.0675358772277832,1.0783755845086413,-3.107101206593885,-0.7633057424359424,-0.49429571136354433,0.7379744414377,1.1973289194086076,0.03512835502624512,1.5656139251528192,-3.3592686106307927,-0.6275869761045971,1.4166698553534407,0.38439119984771086,-1.1933657623565186,0.023998260498046875,1.2403931224263378,-0.8112021892202153,-0.11488315629758737,-1.3194305364392114,0.4619260277354357,1.5608553533734415,0.04329681396484375,1.5922803950442899,-1.2357202427819582,-0.15065544106773793,0.10209898080261129,0.03613485189623025,-1.2344197798572039,0.03315591812133789,1.237455437908488,-11.523567065172516,-1.6016483880646342,0.16885025395535705,0.49881273402932813,-1.4777475228400032,0.045857906341552734,1.635966358787952,-5.445645221257282,-1.119155358706444,-0.3542142373526004,-0.21830224662139672,1.7744612859414537,0.029349803924560547,1.82852598902934,-4.599963927229351,-0.6646224390904456,-0.606149384467684,0.3784615218505393,1.0733475134433588,0.03746223449707031,1.1282949926975687,-1.9345522210179358,-0.26232554385399626,-0.6632737261404991,0.4675751661421449,2.3451865983929823,0.03035879135131836,2.3849442387400397,-3.851105241956446,-0.44730845507542494,-1.326154279438247,-0.15951536776880157,2.1074606410369063,0.0310819149017334,2.1332029084131503,-1.5667904074141468,-0.18590583262687316,0.47816549148508913,0.11790613729081403,-1.5026167601469866,0.026189327239990234,1.5307789818788908,-3.0479440362896173,-0.38331424516132034,-0.8342878097081664,-0.48581379187805374,1.9456455453774697,0.040582895278930664,2.0464961069333993,-2.136900455350075,-0.3352221522767129,0.5909184163470517,1.0098027538264551,-0.9286112881166269,0.03654909133911133,1.1878810215168834,-1.091237886550432,-0.2810239160697636,0.5635452926769234,0.11429937642616031,-2.1191102370958528,0.032288312911987305,2.1518929911123585,-3.6691410590907583,-0.44954807877564695,0.09903967943053607,-0.3881257313766596,-0.7913688772150835,0.04672861099243164,2.858592395152428,-32.48229562180194,-6.249694550609627,-0.9899623803500975,-0.5846286779811855,1.5269726175733704,0.039542198181152344,1.6371379049026473,-1.4021009265487465,-0.23766443910328947,-0.8393249058855399,-0.24195906701563605,2.283200364805735,0.03296351432800293,2.3348207599273634,-2.622344725009914,-0.33973153517753885,1.3122793421968053,0.6771631336074492,-1.156033406413588,0.032141685485839844,1.2635957248087843,-0.806324982119891,-0.14458818624524358,0.4341220062359826,0.41502313723563133,-2.3284898747353053,0.036716461181640625,2.432654408237131,-4.650200647552694,-0.7463088498702438,0.7892207743660403,0.314442351243979,-1.5210878700191093,0.037436723709106445,1.5788121858944022,-1.8232964373912892,-0.2611112767650308,-0.7519889711704122,-0.5186239627516341,1.2622753683766317,0.035819292068481445,1.3663827240142337,-1.4955466613669457,-0.26539609243600043,-0.7963375734375867,0.9190047426833271,1.8541100043451748,0.04474329948425293,2.173025869620166,-2.8866758646249555,-0.4838478283504692,1.1585411854596739,1.0404717038806597,-0.8448258532258882,0.03178143501281738,1.040215092374987,-0.600501828788615,-0.14331937339021364,0.8296890802026232,0.23437803090176948,-2.60348223169164,0.0414738655090332,2.657880058434726,-3.0282024600059714,-0.38832870824872967,0.6412290541655338,0.07615679848116744,-0.9973089003766537,0.04286694526672363,1.0093909523850941,-1.5337074225305063,-0.18187661163544827
